AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
44198,30848,Chetan Sheikh,21.0,1.0,A1
44199,30851,Umesh Naik,,1.0,A1
44200,30852,Shivakumar Bhat,24.0,,A1
44201,30852,Santosh Shetty,45.0,1.0,A2
44202,30852,Santosh Pai,25.0,1.0,A3
44203,30852,Wilson Poojari,15.0,,A4
44204,30855,Srinivas Shetty,20.0,1.0,A1
44205,30856,Ayesha Rao,,2.0,A1
44206,30857,Mahesh Pai,23.0,1.0,A1
44207,30857,Prakash Pai,,,A2
44208,30858,Vijay Hegde,38.0,1.0,A1
44209,30858,Savitha Naik,,2.0,A2
44210,30858,Mohammed Bhat,29.0,1.0,A3
44211,30858,Srinivas Shetty,20.0,3.0,A4
44212,30860,Ramesh Desai,29.0,1.0,A1
44213,30860,Manjunath Patil,,1.0,A2
44214,30860,Shobha Khan,23.0,2.0,A3
44215,30861,Anitha Pai,31.0,,A1
44216,30861,Harish Kumar,25.0,1.0,A2
44217,30861,Harish Biradar,,1.0,A3
44218,30864,Mohammed Banakar,,1.0,A1
44219,30864,Ramesh Kulkarni,15.0,1.0,A2
44220,30864,Venkatesh Patil,22.0,1.0,A3
44221,30864,Basavaraj Biradar,27.0,1.0,A4
44222,30864,Srinivas Fernandes,24.0,1.0,A5
44223,30864,Irfan Murthy,,1.0,A6
44224,30864,Venkatesh Poojari,28.0,1.0,A7
44225,30864,Syed Bhat,20.0,1.0,A8
44226,30864,Anitha Poojari,26.0,2.0,A9
44227,30864,Anthony Biradar,,1.0,A10
44228,30864,Anil D'Souza,,1.0,A11
44229,30865,Joseph Angadi,38.0,1.0,A1
44230,30865,Venkatesh Gowda,22.0,,A2
44231,30865,Girish Fernandes,,1.0,A3
44232,30866,Naveen Gowda,24.0,1.0,A1
44233,30866,Anthony Sheikh,24.0,1.0,A2
44234,30869,Naveen Patil,27.0,1.0,A1
44235,30870,Shivakumar Desai,34.0,,A1
44236,30870,Venkatesh Pai,,,A2
44237,30870,Irfan Sheikh,25.0,1.0,A3
44238,30870,Selvi Rao,31.0,2.0,A4
44239,30871,Anthony Biradar,37.0,1.0,A1
44240,30871,Naveen Poojari,38.0,1.0,A2
44241,30873,Selvi Shetty,32.0,2.0,A1
44242,30874,Vijay Kulkarni,21.0,1.0,A1
44243,30874,Prakash Kumar,28.0,1.0,A2
44244,30874,Shivakumar Sheikh,27.0,1.0,A3
44245,30875,Lokesh Kumar,,1.0,A1
44246,30875,Lokesh Fernandes,25.0,1.0,A2
44247,30875,Venkatesh Poojari,16.0,1.0,A3
44248,30875,Lokesh Nayaka,17.0,1.0,A4
44249,30876,Basavaraj Kulkarni,,,A1
44250,30877,Savitha Hegde,37.0,2.0,A1
44251,30878,Wilson Swamy,,1.0,A1
44252,30879,Praveen Biradar,,1.0,A1
44253,30880,Harish Khan,28.0,1.0,A1
44254,30880,Harish Patil,35.0,1.0,A2
44255,30880,Imran Shetty,,,A3
44256,30880,Mohammed Kumar,,1.0,A4
44257,30881,Raghavendra Kulkarni,29.0,1.0,A1
44258,30882,Santosh Reddy,25.0,1.0,A1
44259,30885,Vijay Poojari,25.0,1.0,A1
44260,30886,Raghavendra Reddy,33.0,1.0,A1
44261,30887,Imran Patil,,,A1
44262,30887,Hanumantha Shetty,30.0,1.0,A2
44263,30887,Kiran Fernandes,29.0,1.0,A3
44264,30888,Chetan Kumar,28.0,1.0,A1
44265,30890,Imran Murthy,,1.0,A1
44266,30891,Asha Angadi,22.0,2.0,A1
44267,30891,Prakash Kumar,,1.0,A2
44268,30892,Umesh Hegde,28.0,1.0,A1
44269,30892,Nagaraj Achari,19.0,1.0,A2
44270,30894,Umesh Kumar,25.0,1.0,A1
44271,30898,Santosh Patil,22.0,1.0,A1
44272,30898,Manjunath Banakar,33.0,1.0,A2
44273,30900,Srinivas Fernandes,29.0,1.0,A1
44274,30900,Praveen Nayaka,37.0,1.0,A2
44275,30902,Mohammed Rao,41.0,,A1
44276,30902,Irfan Banakar,15.0,1.0,A2
44277,30902,Naveen Banakar,23.0,1.0,A3
44278,30902,Ramesh Pai,42.0,1.0,A4
44279,30902,Srinivas Fernandes,,1.0,A5
44280,30902,Wilson Angadi,20.0,1.0,A6
44281,30903,Chetan Patil,41.0,,A1
44282,30903,Nagaraj Reddy,28.0,1.0,A2
44283,30905,Venkatesh Patil,49.0,1.0,A1
44284,30906,Santosh Poojari,22.0,1.0,A1
44285,30907,Rekha Kumar,,2.0,A1
44286,30908,Nagaraj Reddy,,1.0,A1
44287,30909,Srinivas Fernandes,46.0,1.0,A1
44288,30910,Anthony Naik,37.0,1.0,A1
44289,30911,Shivakumar Banakar,28.0,1.0,A1
44290,30912,Harish Patil,26.0,1.0,A1
44291,30913,Joseph Rao,,1.0,A1
44292,30914,Praveen Naik,24.0,3.0,A1
44293,30917,Harish Murthy,23.0,1.0,A1
44294,30919,Umesh Naik,,1.0,A1
44295,30919,Nagaraj Kulkarni,,1.0,A2
44296,30920,Anil Nayaka,,1.0,A1
44297,30921,Girish Bhat,20.0,1.0,A1
44298,30921,Umesh Poojari,34.0,1.0,A2
44299,30921,Shivakumar Biradar,36.0,,A3
44300,30923,Joseph Swamy,31.0,1.0,A1
44301,30923,Harish Desai,29.0,1.0,A2
44302,30924,Lokesh Rao,21.0,1.0,A1
44303,30925,Abdul Fernandes,41.0,1.0,A1
44304,30927,Imran Kulkarni,50.0,1.0,A1
44305,30927,Harish Swamy,26.0,1.0,A2
44306,30927,Suma Swamy,32.0,2.0,A3
44307,30928,Girish Kumar,34.0,1.0,A1
44308,30929,Harish Sheikh,30.0,1.0,A1
44309,30929,Irfan Patil,24.0,1.0,A2
44310,30933,Manjunath Kumar,16.0,1.0,A1
44311,30935,Santosh Desai,23.0,1.0,A1
44312,30936,Deepa Khan,35.0,2.0,A1
44313,30936,Umesh Naik,28.0,1.0,A2
44314,30936,Suresh Angadi,,,A3
44315,30936,Raghavendra Kulkarni,32.0,1.0,A4
44316,30936,Raghavendra Angadi,30.0,1.0,A5
44317,30936,Shivakumar Bhat,17.0,1.0,A6
44318,30937,Mahesh Nayaka,29.0,1.0,A1
44319,30937,Syed Biradar,23.0,1.0,A2
44320,30937,Mahesh Banakar,29.0,1.0,A3
44321,30937,Mahesh Banakar,29.0,1.0,A4
44322,30937,Santosh Khan,,1.0,A5
44323,30937,Abdul Shetty,17.0,1.0,A6
44324,30937,Manjunath Nayaka,,1.0,A7
44325,30937,Suresh D'Souza,,1.0,A8
44326,30937,Basavaraj Pai,53.0,1.0,A9
44327,30937,Abdul Poojari,28.0,1.0,A10
44328,30939,Kiran Kumar,40.0,1.0,A1
44329,30940,Irfan Murthy,,1.0,A1
44330,30940,Anil Swamy,19.0,,A2
44331,30942,Prakash Angadi,25.0,1.0,A1
44332,30943,Naveen Hegde,20.0,1.0,A1
44333,30945,Shivakumar Reddy,30.0,1.0,A1
44334,30946,Chetan Gowda,33.0,1.0,A1
44335,30947,Raghavendra Patil,,1.0,A1
44336,30947,Chetan Kulkarni,18.0,1.0,A2
44337,30949,Mohammed Banakar,,1.0,A1
44338,30951,Manjunath Kumar,29.0,1.0,A1
44339,30953,Venkatesh Swamy,26.0,1.0,A1
44340,30953,Manjunath Angadi,20.0,1.0,A2
44341,30954,Manjunath Kumar,20.0,,A1
44342,30955,Geetha Rao,31.0,2.0,A1
44343,30957,Hanumantha Hegde,20.0,,A1
44344,30957,Suma Nayaka,,2.0,A2
44345,30957,Anthony D'Souza,23.0,1.0,A3
44346,30958,Lokesh Khan,33.0,1.0,A1
44347,30959,Anthony Patil,38.0,1.0,A1
44348,30959,Shivakumar Kumar,25.0,1.0,A2
44349,30960,Santosh D'Souza,,,A1
44350,30962,Divya Poojari,25.0,2.0,A1
44351,30963,Vijay Kulkarni,18.0,1.0,A1
44352,30964,Girish Kumar,,1.0,A1
44353,30965,Lokesh D'Souza,,,A1
44354,30966,Santosh Banakar,18.0,1.0,A1
44355,30966,Hanumantha Rao,26.0,1.0,A2
44356,30967,Raghavendra Hegde,19.0,1.0,A1
44357,30968,Joseph Banakar,22.0,1.0,A1
44358,30969,Santosh Hegde,22.0,,A1
44359,30969,Syed Pai,17.0,1.0,A2
44360,30969,Chetan D'Souza,21.0,1.0,A3
44361,30970,Mary Reddy,17.0,2.0,A1
44362,30971,Vijay Hegde,35.0,1.0,A1
44363,30971,Suresh Pai,,1.0,A2
44364,30972,Harish D'Souza,24.0,1.0,A1
44365,30974,Anil Kumar,31.0,,A1
44366,30976,Imran Rao,,1.0,A1
44367,30977,Prakash Naik,,1.0,A1
44368,30977,Vijay Khan,28.0,1.0,A2
44369,30978,Suresh Khan,29.0,1.0,A1
44370,30979,Umesh Banakar,43.0,1.0,A1
44371,30979,Pushpa Poojari,23.0,2.0,A2
44372,30980,Anil Nayaka,,1.0,A1
44373,30980,Prakash Murthy,24.0,1.0,A2
44374,30982,Srinivas Patil,23.0,1.0,A1
44375,30982,Nagaraj Naik,,1.0,A2
44376,30982,Wilson Nayaka,28.0,,A3
44377,30983,Irfan Angadi,28.0,1.0,A1
44378,30983,Mahesh D'Souza,,1.0,A2
44379,30984,Prakash Khan,28.0,,A1
44380,30985,Dinesh Rao,23.0,,A1
44381,30986,Basavaraj Banakar,25.0,1.0,A1
44382,30987,Shivakumar Kumar,30.0,1.0,A1
44383,30988,Praveen Hegde,32.0,1.0,A1
44384,30988,Geetha Hegde,17.0,2.0,A2
44385,30988,Ramesh Angadi,18.0,1.0,A3
44386,30989,Ayesha Angadi,45.0,,A1
44387,30989,Abdul Khan,18.0,1.0,A2
44388,30990,Naveen Achari,,1.0,A1
44389,30991,Joseph Gowda,15.0,1.0,A1
44390,30992,Anil Kulkarni,29.0,1.0,A1
44391,30993,Shobha Angadi,,2.0,A1
44392,30994,Dinesh Khan,25.0,1.0,A1
44393,30995,Anil Patil,,1.0,A1
44394,30995,Joseph Naik,28.0,,A2
44395,30995,Lokesh Hegde,37.0,1.0,A3
44396,30996,Ramesh Khan,33.0,1.0,A1
44397,30999,Kiran Swamy,21.0,,A1
44398,30999,Umesh Hegde,24.0,1.0,A2
44399,31001,Divya Poojari,,2.0,A1
44400,31001,Ramesh Nayaka,33.0,1.0,A2
44401,31002,Anthony Poojari,30.0,1.0,A1
44402,31003,Joseph Reddy,,1.0,A1
44403,31004,Dinesh Reddy,16.0,1.0,A1
44404,31004,Harish Sheikh,,1.0,A2
44405,31006,Naveen Murthy,22.0,1.0,A1
44406,31006,Chetan Patil,,1.0,A2
44407,31007,Imran Pai,25.0,1.0,A1
44408,31007,Manjunath Hegde,38.0,1.0,A2
44409,31008,Lokesh Bhat,33.0,1.0,A1
44410,31008,Anil Poojari,15.0,,A2
44411,31009,Shivakumar Bhat,,1.0,A1
44412,31011,Irfan Desai,15.0,1.0,A1
44413,31011,Hanumantha Biradar,26.0,,A2
44414,31012,Mohammed Biradar,39.0,1.0,A1
44415,31012,Umesh Swamy,28.0,1.0,A2
44416,31012,Ramesh Kulkarni,27.0,1.0,A3
44417,31012,Mahesh Pai,30.0,1.0,A4
44418,31013,Santosh Rao,21.0,1.0,A1
44419,31013,Srinivas Sheikh,32.0,1.0,A2
44420,31014,Joseph Angadi,15.0,1.0,A1
44421,31015,Syed Achari,23.0,1.0,A1
44422,31017,Mahesh Gowda,23.0,1.0,A1
44423,31017,Syed Angadi,26.0,1.0,A2
44424,31018,Chetan Nayaka,33.0,1.0,A1
44425,31018,Abdul Khan,,1.0,A2
44426,31018,Kavitha Pai,21.0,2.0,A3
44427,31018,Abdul Rao,19.0,1.0,A4
44428,31019,Pushpa Pai,29.0,2.0,A1
44429,31020,Dinesh Poojari,28.0,1.0,A1
44430,31021,Raghavendra Biradar,51.0,,A1
44431,31021,Manjula Fernandes,55.0,2.0,A2
44432,31022,Mohammed Achari,23.0,1.0,A1
44433,31022,Irfan Sheikh,24.0,1.0,A2
44434,31023,Ramesh Bhat,24.0,1.0,A1
44435,31023,Santosh Shetty,,1.0,A2
44436,31023,Umesh Patil,27.0,1.0,A3
44437,31023,Abdul Sheikh,17.0,1.0,A4
44438,31026,Mahesh Swamy,29.0,1.0,A1
44439,31027,Kavitha Fernandes,24.0,2.0,A1
44440,31027,Prakash Poojari,,,A2
44441,31027,Umesh Sheikh,27.0,1.0,A3
44442,31027,Anil Murthy,28.0,1.0,A4
44443,31028,Harish Hegde,37.0,1.0,A1
44444,31028,Syed D'Souza,22.0,1.0,A2
44445,31030,Savitha Desai,21.0,2.0,A1
44446,31031,Santosh Naik,17.0,1.0,A1
44447,31031,Mohammed Fernandes,26.0,1.0,A2
44448,31031,Anthony Achari,,,A3
44449,31032,Kiran Biradar,36.0,1.0,A1
44450,31034,Mahesh Khan,37.0,1.0,A1
44451,31034,Suresh Naik,37.0,1.0,A2
44452,31034,Kavitha Banakar,29.0,2.0,A3
44453,31035,Anil Patil,31.0,1.0,A1
44454,31036,Harish Shetty,26.0,,A1
44455,31036,Anthony Biradar,,1.0,A2
44456,31036,Vijay Khan,32.0,1.0,A3
44457,31037,Ramesh Swamy,,1.0,A1
44458,31039,Dinesh Reddy,25.0,1.0,A1
44459,31039,Harish Sheikh,28.0,1.0,A2
44460,31041,Irfan Patil,23.0,,A1
44461,31042,Prakash Kumar,39.0,1.0,A1
44462,31043,Anthony Gowda,28.0,1.0,A1
44463,31044,Shivakumar Shetty,35.0,1.0,A1
44464,31045,Abdul Rao,25.0,1.0,A1
44465,31047,Hanumantha Sheikh,,,A1
44466,31049,Ramesh Kulkarni,22.0,1.0,A1
44467,31049,Shivakumar Hegde,20.0,1.0,A2
44468,31051,Nagaraj Khan,,1.0,A1
44469,31051,Irfan Achari,29.0,1.0,A2
44470,31051,Anthony Khan,39.0,1.0,A3
44471,31052,Dinesh Murthy,,1.0,A1
44472,31052,Wilson Poojari,34.0,1.0,A2
44473,31052,Raghavendra Patil,24.0,1.0,A3
44474,31052,Lokesh Kumar,36.0,1.0,A4
44475,31054,Umesh D'Souza,19.0,1.0,A1
44476,31055,Mahesh Nayaka,20.0,1.0,A1
44477,31055,Imran Pai,18.0,1.0,A2
44478,31055,Nagaraj Gowda,,1.0,A3
44479,31055,Chetan Shetty,35.0,1.0,A4
44480,31056,Suresh Biradar,30.0,1.0,A1
44481,31057,Nagaraj Murthy,27.0,,A1
44482,31060,Manjunath Reddy,,1.0,A1
44483,31061,Basavaraj Gowda,22.0,1.0,A1
44484,31061,Venkatesh Kulkarni,22.0,1.0,A2
44485,31061,Suresh Sheikh,50.0,1.0,A3
44486,31062,Syed Nayaka,28.0,1.0,A1
44487,31063,Nagaraj Bhat,,1.0,A1
44488,31064,Naveen D'Souza,,1.0,A1
44489,31064,Vijay Kulkarni,22.0,1.0,A2
44490,31065,Ramesh Swamy,17.0,1.0,A1
44491,31066,Naveen Fernandes,32.0,1.0,A1
44492,31066,Abdul Poojari,19.0,1.0,A2
44493,31066,Naveen Fernandes,32.0,1.0,A3
44494,31067,Asha Bhat,,2.0,A1
44495,31069,Irfan Angadi,26.0,,A1
44496,31069,Joseph Patil,23.0,1.0,A2
44497,31069,Vijay Biradar,,1.0,A3
44498,31069,Shivakumar Nayaka,,1.0,A4
44499,31069,Dinesh Banakar,23.0,1.0,A5
44500,31069,Nagaraj Bhat,21.0,1.0,A6
44501,31069,Manjunath Swamy,24.0,,A7
44502,31069,Girish Murthy,33.0,1.0,A8
44503,31069,Mahesh Achari,43.0,1.0,A9
44504,31069,Prakash Angadi,32.0,1.0,A10
44505,31070,Venkatesh Poojari,26.0,1.0,A1
44506,31070,Srinivas Khan,27.0,1.0,A2
44507,31070,Harish Achari,25.0,1.0,A3
44508,31071,Sunitha Angadi,,2.0,A1
44509,31071,Venkatesh Nayaka,,,A2
44510,31075,Anil Nayaka,24.0,1.0,A1
44511,31078,Srinivas Achari,,1.0,A1
44512,31080,Shivakumar Kumar,33.0,1.0,A1
44513,31082,Ramesh Naik,35.0,1.0,A1
44514,31083,Irfan Kulkarni,,1.0,A1
44515,31084,Manjunath Nayaka,33.0,1.0,A1
44516,31084,Pallavi Reddy,,2.0,A2
44517,31084,Naveen Shetty,18.0,1.0,A3
44518,31084,Joseph Kulkarni,25.0,1.0,A4
44519,31085,Mohammed D'Souza,15.0,1.0,A1
44520,31085,Hanumantha Sheikh,26.0,1.0,A2
44521,31087,Imran Reddy,28.0,1.0,A1
44522,31088,Imran Patil,50.0,1.0,A1
44523,31088,Joseph Swamy,23.0,1.0,A2
44524,31088,Manjunath Achari,22.0,1.0,A3
44525,31090,Syed Gowda,24.0,1.0,A1
44526,31091,Anil Khan,15.0,1.0,A1
44527,31092,Lokesh Fernandes,32.0,,A1
44528,31092,Manjunath Desai,34.0,1.0,A2
44529,31094,Mahesh Gowda,20.0,1.0,A1
44530,31095,Naveen Bhat,31.0,1.0,A1
44531,31095,Nagaraj Poojari,23.0,1.0,A2
44532,31096,Santosh D'Souza,,1.0,A1
44533,31097,Hanumantha Patil,,1.0,A1
44534,31097,Dinesh Kumar,24.0,1.0,A2
44535,31098,Girish Murthy,31.0,1.0,A1
44536,31099,Anthony Achari,,1.0,A1
44537,31099,Lokesh Patil,38.0,1.0,A2
44538,31100,Venkatesh Pai,34.0,1.0,A1
44539,31102,Prakash Bhat,28.0,1.0,A1
44540,31103,Mahesh Naik,41.0,1.0,A1
44541,31103,Pushpa Kulkarni,19.0,2.0,A2
44542,31103,Ramesh Reddy,,1.0,A3
44543,31103,Anthony Angadi,31.0,1.0,A4
44544,31105,Fathima Sheikh,27.0,2.0,A1
44545,31106,Basavaraj Fernandes,29.0,1.0,A1
44546,31107,Dinesh Poojari,42.0,1.0,A1
44547,31107,Shivakumar Kulkarni,20.0,1.0,A2
44548,31107,Venkatesh D'Souza,17.0,1.0,A3
44549,31108,Vijay Achari,,1.0,A1
44550,31109,Wilson Banakar,38.0,1.0,A1
44551,31110,Anil D'Souza,29.0,1.0,A1
44552,31110,Anil D'Souza,29.0,1.0,A2
44553,31111,Kiran Poojari,,1.0,A1
44554,31115,Lokesh Sheikh,53.0,1.0,A1
44555,31115,Anil Nayaka,24.0,1.0,A2
44556,31116,Chetan Poojari,29.0,1.0,A1
44557,31117,Kiran Reddy,,1.0,A1
44558,31117,Basavaraj Desai,35.0,1.0,A2
44559,31118,Santosh Banakar,28.0,1.0,A1
44560,31118,Suma Banakar,24.0,2.0,A2
44561,31118,Imran Patil,26.0,1.0,A3
44562,31118,Venkatesh Achari,26.0,1.0,A4
44563,31121,Mohammed Achari,26.0,,A1
44564,31122,Mahesh Gowda,22.0,1.0,A1
44565,31123,Basavaraj Reddy,34.0,1.0,A1
44566,31123,Srinivas Desai,29.0,1.0,A2
44567,31123,Basavaraj Patil,,1.0,A3
44568,31123,Mahesh D'Souza,,1.0,A4
44569,31124,Santosh Gowda,,1.0,A1
44570,31124,Girish Angadi,,1.0,A2
44571,31125,Sunitha Murthy,27.0,2.0,A1
44572,31125,Syed Sheikh,21.0,1.0,A2
44573,31129,Syed Patil,35.0,1.0,A1
44574,31129,Chetan Rao,23.0,1.0,A2
44575,31131,Basavaraj Bhat,29.0,1.0,A1
44576,31131,Mohammed Patil,26.0,1.0,A2
44577,31132,Irfan Kumar,27.0,1.0,A1
44578,31132,Anthony Pai,,,A2
44579,31133,Anthony Patil,29.0,1.0,A1
44580,31133,Hanumantha Khan,31.0,1.0,A2
44581,31134,Vijay Fernandes,41.0,1.0,A1
44582,31135,Kiran Nayaka,38.0,1.0,A1
44583,31136,Mahesh Murthy,31.0,1.0,A1
44584,31136,Harish Banakar,,1.0,A2
44585,31136,Santosh Achari,25.0,,A3
44586,31137,Praveen Patil,,1.0,A1
44587,31138,Praveen Banakar,27.0,1.0,A1
44588,31141,Dinesh Nayaka,24.0,1.0,A1
44589,31142,Irfan Rao,20.0,1.0,A1
44590,31142,Pushpa Nayaka,,2.0,A2
44591,31142,Umesh Angadi,35.0,1.0,A3
44592,31143,Imran Patil,24.0,1.0,A1
44593,31143,Anil Patil,,1.0,A2
44594,31146,Joseph Kulkarni,37.0,1.0,A1
44595,31146,Hanumantha Swamy,43.0,1.0,A2
44596,31148,Syed Khan,22.0,1.0,A1
44597,31148,Harish Patil,,1.0,A2
44598,31150,Umesh Khan,27.0,1.0,A1
44599,31150,Chetan Fernandes,27.0,1.0,A2
44600,31152,Prakash Sheikh,23.0,1.0,A1
44601,31152,Irfan Sheikh,18.0,1.0,A2
44602,31152,Mohammed Banakar,21.0,1.0,A3
44603,31152,Basavaraj D'Souza,26.0,1.0,A4
44604,31154,Naveen Biradar,40.0,1.0,A1
44605,31155,Irfan Swamy,22.0,1.0,A1
44606,31156,Lokesh D'Souza,24.0,,A1
44607,31156,Vijay Shetty,28.0,1.0,A2
44608,31157,Santosh Murthy,15.0,1.0,A1
44609,31158,Syed Banakar,25.0,,A1
44610,31159,Harish Sheikh,38.0,1.0,A1
44611,31159,Praveen Kulkarni,32.0,1.0,A2
44612,31159,Dinesh Biradar,25.0,1.0,A3
44613,31160,Naveen Achari,27.0,1.0,A1
44614,31161,Basavaraj Rao,26.0,1.0,A1
44615,31163,Anthony Banakar,,1.0,A1
44616,31163,Girish Gowda,18.0,,A2
44617,31165,Venkatesh Angadi,30.0,1.0,A1
44618,31165,Wilson Reddy,,1.0,A2
44619,31166,Syed Achari,,,A1
44620,31167,Mahesh Banakar,29.0,1.0,A1
44621,31168,Lokesh Patil,26.0,1.0,A1
44622,31168,Anil Angadi,30.0,1.0,A2
44623,31169,Vijay Kumar,,1.0,A1
44624,31170,Umesh Kumar,24.0,1.0,A1
44625,31172,Anil Nayaka,42.0,1.0,A1
44626,31174,Dinesh Kulkarni,17.0,1.0,A1
44627,31176,Anthony Achari,25.0,3.0,A1
44628,31176,Shivakumar Banakar,27.0,1.0,A2
44629,31178,Suresh Kulkarni,,,A1
44630,31178,Lakshmi D'Souza,38.0,2.0,A2
44631,31181,Girish Angadi,24.0,1.0,A1
44632,31182,Divya Naik,22.0,2.0,A1
44633,31182,Manjunath Banakar,28.0,1.0,A2
44634,31183,Shivakumar Reddy,23.0,1.0,A1
44635,31183,Mahesh Khan,22.0,1.0,A2
44636,31184,Basavaraj Patil,,1.0,A1
44637,31185,Sunitha Pai,40.0,2.0,A1
44638,31187,Wilson Kulkarni,20.0,1.0,A1
44639,31189,Basavaraj Swamy,,1.0,A1
44640,31191,Vijay Bhat,20.0,1.0,A1
44641,31192,Irfan Biradar,,1.0,A1
44642,31193,Pushpa Shetty,20.0,2.0,A1
44643,31193,Vijay Shetty,21.0,1.0,A2
44644,31194,Prakash Sheikh,15.0,1.0,A1
44645,31194,Prakash Angadi,22.0,1.0,A2
44646,31196,Santosh Reddy,23.0,1.0,A1
44647,31196,Imran Patil,,1.0,A2
44648,31197,Anthony Nayaka,24.0,1.0,A1
44649,31199,Chetan Pai,25.0,1.0,A1
44650,31199,Ramesh Nayaka,18.0,1.0,A2
44651,31199,Abdul Kumar,21.0,1.0,A3
44652,31200,Prakash Rao,21.0,1.0,A1
44653,31200,Syed Angadi,26.0,1.0,A2
44654,31201,Anil Kulkarni,33.0,1.0,A1
44655,31204,Abdul Reddy,24.0,1.0,A1
44656,31207,Abdul Rao,23.0,1.0,A1
44657,31208,Dinesh Khan,,1.0,A1
44658,31208,Nagaraj Biradar,36.0,3.0,A2
44659,31209,Venkatesh Reddy,,1.0,A1
44660,31210,Santosh Reddy,30.0,1.0,A1
44661,31210,Mohammed Kulkarni,,,A2
44662,31210,Manjunath Kulkarni,,1.0,A3
44663,31210,Suresh Khan,30.0,1.0,A4
44664,31211,Praveen Kulkarni,36.0,,A1
44665,31214,Abdul Nayaka,28.0,1.0,A1
44666,31214,Manjunath Hegde,33.0,1.0,A2
44667,31215,Ramesh Murthy,15.0,1.0,A1
44668,31215,Santosh Achari,24.0,1.0,A2
44669,31217,Girish Fernandes,,1.0,A1
44670,31217,Shivakumar Khan,18.0,,A2
44671,31217,Nagaraj Shetty,19.0,3.0,A3
44672,31217,Basavaraj Poojari,,1.0,A4
44673,31218,Girish Fernandes,29.0,1.0,A1
44674,31218,Dinesh Murthy,26.0,1.0,A2
44675,31219,Venkatesh Angadi,26.0,1.0,A1
44676,31219,Manjula Angadi,20.0,2.0,A2
44677,31220,Imran Khan,25.0,,A1
44678,31220,Kiran Poojari,17.0,1.0,A2
44679,31221,Basavaraj Swamy,40.0,,A1
44680,31223,Nagaraj Angadi,,1.0,A1
44681,31225,Asha Shetty,30.0,,A1
44682,31225,Chetan Reddy,31.0,1.0,A2
44683,31228,Anthony Murthy,24.0,1.0,A1
44684,31228,Asha Achari,35.0,2.0,A2
44685,31229,Chetan Pai,,1.0,A1
44686,31230,Imran Desai,27.0,1.0,A1
44687,31230,Suresh Swamy,19.0,1.0,A2
44688,31231,Umesh Khan,16.0,1.0,A1
44689,31231,Hanumantha Swamy,,1.0,A2
44690,31232,Santosh Poojari,41.0,,A1
44691,31233,Venkatesh Hegde,29.0,1.0,A1
44692,31234,Vijay Angadi,30.0,1.0,A1
44693,31235,Chetan Patil,33.0,1.0,A1
44694,31236,Abdul D'Souza,24.0,1.0,A1
44695,31237,Girish Poojari,19.0,1.0,A1
44696,31238,Anthony Nayaka,16.0,1.0,A1
44697,31238,Imran Desai,27.0,1.0,A2
44698,31238,Srinivas Khan,,,A3
44699,31239,Raghavendra Khan,27.0,1.0,A1
44700,31239,Ramesh Shetty,32.0,1.0,A2
44701,31242,Shivakumar Achari,,1.0,A1
44702,31243,Shivakumar Hegde,34.0,1.0,A1
44703,31244,Pallavi Achari,20.0,,A1
44704,31244,Hanumantha Fernandes,23.0,1.0,A2
44705,31244,Wilson Kulkarni,16.0,1.0,A3
44706,31245,Prakash Achari,,1.0,A1
44707,31245,Basavaraj Banakar,,,A2
44708,31245,Praveen Sheikh,,1.0,A3
44709,31247,Chetan Bhat,17.0,1.0,A1
44710,31247,Mohammed Banakar,21.0,1.0,A2
44711,31247,Wilson Pai,,1.0,A3
44712,31249,Suresh Desai,,1.0,A1
44713,31250,Wilson Sheikh,42.0,1.0,A1
44714,31250,Srinivas Sheikh,38.0,1.0,A2
44715,31251,Shobha Banakar,38.0,2.0,A1
44716,31252,Irfan Naik,24.0,1.0,A1
44717,31252,Srinivas Hegde,31.0,1.0,A2
44718,31252,Lokesh Kulkarni,24.0,1.0,A3
44719,31252,Srinivas Hegde,31.0,1.0,A4
44720,31252,Shivakumar Banakar,33.0,1.0,A5
44721,31252,Abdul Reddy,31.0,,A6
44722,31252,Anthony Kumar,22.0,1.0,A7
44723,31252,Syed Sheikh,16.0,1.0,A8
44724,31252,Nagaraj Bhat,26.0,1.0,A9
44725,31252,Praveen Kulkarni,26.0,1.0,A10
44726,31253,Geetha Pai,21.0,2.0,A1
44727,31254,Srinivas Reddy,23.0,1.0,A1
44728,31255,Girish Reddy,35.0,1.0,A1
44729,31256,Joseph Naik,29.0,1.0,A1
44730,31257,Wilson Hegde,18.0,1.0,A1
44731,31258,Imran Hegde,26.0,,A1
44732,31259,Irfan Angadi,17.0,1.0,A1
44733,31260,Praveen Sheikh,20.0,1.0,A1
44734,31261,Imran Angadi,27.0,,A1
44735,31262,Kiran Khan,15.0,1.0,A1
44736,31263,Anil Angadi,27.0,1.0,A1
44737,31264,Girish Rao,,1.0,A1
44738,31267,Harish Banakar,,1.0,A1
44739,31269,Anil Achari,29.0,1.0,A1
44740,31271,Syed Poojari,,1.0,A1
44741,31272,Santosh Poojari,28.0,1.0,A1
44742,31272,Manjunath Patil,22.0,1.0,A2
44743,31272,Chetan Rao,17.0,1.0,A3
44744,31272,Mahesh Poojari,,1.0,A4
44745,31273,Anil Pai,21.0,1.0,A1
44746,31274,Harish D'Souza,16.0,1.0,A1
44747,31277,Shivakumar Poojari,15.0,1.0,A1
