ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
28884,26505,Praveen Naik,40.0,12.0,1.0,,1
28885,26506,Abdul Swamy,18.0,19.0,3.0,18.0,1
28886,26507,Radha Reddy,45.0,20.0,1.0,,2
28887,26508,Joseph Kumar,40.0,8.0,,36.0,1
28888,26508,Geetha Nayaka,43.0,2.0,1.0,,2
28889,26509,Fathima Swamy,35.0,12.0,1.0,34.0,2
28890,26510,Deepa Shetty,45.0,,1.0,,2
28891,26511,Pallavi Achari,46.0,25.0,1.0,10.0,2
28892,26512,Manjunath Kulkarni,43.0,,1.0,,1
28893,26513,Hanumantha Kumar,53.0,25.0,1.0,,1
28894,26514,Nagaraj Murthy,40.0,5.0,,59.0,1
28895,26515,Nagaraj D'Souza,24.0,23.0,1.0,39.0,1
28896,26516,Savitha Gowda,40.0,17.0,,19.0,2
28897,26517,Vijay Shetty,35.0,14.0,1.0,32.0,1
28898,26518,Kiran Biradar,43.0,13.0,1.0,37.0,1
28899,26519,Lokesh Naik,47.0,1.0,1.0,13.0,1
28900,26520,Shobha Kumar,43.0,19.0,1.0,,2
28901,26521,Wilson Murthy,51.0,7.0,1.0,14.0,1
28902,26521,Prakash Pai,38.0,15.0,1.0,25.0,1
28903,26522,Lakshmi Naik,46.0,21.0,,11.0,2
28904,26523,Lakshmi Nayaka,54.0,3.0,1.0,,2
28905,26524,Ayesha Biradar,41.0,,,51.0,2
28906,26525,Ramesh Achari,31.0,4.0,1.0,,1
28907,26526,Manjunath Shetty,28.0,22.0,,,1
28908,26527,Fathima Achari,52.0,3.0,,43.0,2
28909,26528,Vijay Angadi,43.0,,1.0,3.0,1
28910,26529,Pallavi Murthy,40.0,,1.0,41.0,2
28911,26530,Anil Achari,41.0,,,,1
28912,26531,Sunitha Swamy,45.0,13.0,2.0,57.0,2
28913,26532,Srinivas D'Souza,40.0,,1.0,29.0,1
28914,26533,Radha Achari,,14.0,1.0,34.0,2
28915,26534,Dinesh Desai,40.0,1.0,1.0,,1
28916,26535,Venkatesh Fernandes,19.0,2.0,1.0,50.0,1
28917,26536,Girish Banakar,44.0,13.0,,20.0,1
28918,26537,Raghavendra Banakar,,2.0,,,1
28919,26538,Asha Khan,,24.0,1.0,9.0,2
28920,26539,Raghavendra Achari,55.0,19.0,1.0,13.0,1
28921,26540,Asha D'Souza,64.0,1.0,,8.0,2
28922,26541,Nagamma Nayaka,52.0,1.0,1.0,,2
28923,26542,Divya Achari,33.0,18.0,1.0,59.0,2
28924,26543,Selvi Fernandes,32.0,1.0,1.0,,2
28925,26543,Mohammed Swamy,46.0,3.0,1.0,56.0,1
28926,26544,Praveen Nayaka,35.0,11.0,,57.0,1
28927,26544,Bhagya Murthy,55.0,22.0,1.0,58.0,2
28928,26545,Praveen Angadi,31.0,4.0,1.0,45.0,1
28929,26546,Vijay Achari,41.0,25.0,,46.0,1
28930,26547,Ramesh Poojari,,2.0,2.0,54.0,1
28931,26548,Venkatesh Kumar,,14.0,1.0,,1
28932,26549,Mahesh Kulkarni,29.0,12.0,2.0,,1
28933,26550,Manjula Kulkarni,42.0,,1.0,58.0,2
28934,26551,Suma Fernandes,,,1.0,11.0,2
28935,26552,Mahesh Achari,18.0,12.0,2.0,11.0,1
28936,26553,Joseph Kumar,31.0,22.0,,44.0,1
28937,26554,Anil Naik,47.0,14.0,1.0,,1
28938,26555,Shobha Kulkarni,50.0,3.0,1.0,59.0,2
28939,26556,Chetan D'Souza,,19.0,,3.0,1
28940,26557,Hanumantha Murthy,55.0,3.0,2.0,58.0,1
28941,26558,Nagamma Kulkarni,29.0,3.0,,11.0,2
28942,26559,Umesh Angadi,31.0,,1.0,,1
28943,26560,Pallavi Bhat,29.0,,1.0,7.0,2
28944,26561,Ramesh Shetty,32.0,24.0,1.0,53.0,1
28945,26562,Kiran Rao,32.0,4.0,1.0,11.0,1
28946,26562,Nagaraj Achari,56.0,11.0,1.0,53.0,1
28947,26562,Wilson Nayaka,29.0,,1.0,10.0,1
28948,26563,Harish Swamy,46.0,14.0,1.0,21.0,1
28949,26564,Santosh Patil,45.0,,1.0,57.0,1
28950,26565,Srinivas Bhat,48.0,7.0,,,1
28951,26566,Mahesh Achari,34.0,,1.0,50.0,1
28952,26567,Mohammed Fernandes,43.0,25.0,1.0,,1
28953,26568,Lokesh Achari,52.0,,1.0,35.0,1
28954,26569,Radha Pai,37.0,24.0,1.0,5.0,2
28955,26570,Radha Angadi,35.0,22.0,,,2
28956,26571,Radha Shetty,43.0,22.0,1.0,7.0,2
28957,26572,Kavitha D'Souza,43.0,2.0,1.0,25.0,2
28958,26573,Suresh Kulkarni,18.0,10.0,1.0,,1
28959,26574,Wilson Murthy,57.0,13.0,1.0,,1
28960,26575,Mohammed Swamy,40.0,2.0,1.0,,1
28961,26576,Radha Naik,40.0,20.0,1.0,,2
28962,26577,Srinivas Murthy,29.0,22.0,1.0,18.0,1
28963,26578,Deepa Naik,32.0,,3.0,32.0,2
28964,26579,Basavaraj Fernandes,50.0,2.0,1.0,,1
28965,26580,Ayesha Sheikh,,25.0,1.0,52.0,2
28966,26581,Divya Angadi,57.0,,1.0,40.0,2
28967,26582,Girish Poojari,49.0,15.0,,43.0,1
28968,26583,Naveen Khan,47.0,4.0,1.0,46.0,1
28969,26584,Abdul Banakar,40.0,6.0,,,1
28970,26585,Shobha Poojari,44.0,21.0,1.0,,2
28971,26585,Bhagya Hegde,38.0,,1.0,23.0,2
28972,26586,Harish Poojari,33.0,22.0,1.0,,1
28973,26587,Girish Patil,36.0,18.0,1.0,50.0,1
28974,26587,Sunitha Shetty,36.0,17.0,2.0,57.0,2
28975,26588,Pallavi Murthy,48.0,6.0,1.0,28.0,2
28976,26589,Divya Bhat,31.0,3.0,,35.0,2
28977,26590,Venkatesh Kulkarni,45.0,3.0,1.0,,1
28978,26591,Venkatesh Naik,35.0,22.0,1.0,,1
28979,26591,Ramesh Kumar,54.0,10.0,1.0,,1
28980,26592,Nagamma Sheikh,35.0,,1.0,4.0,2
28981,26593,Venkatesh Swamy,47.0,15.0,,20.0,1
28982,26594,Chetan Naik,55.0,5.0,1.0,,1
28983,26595,Raghavendra Sheikh,40.0,8.0,1.0,10.0,1
28984,26596,Divya Reddy,35.0,,1.0,29.0,2
28985,26597,Selvi Achari,66.0,9.0,,5.0,2
28986,26598,Asha Kumar,18.0,5.0,3.0,,2
28987,26599,Kavitha D'Souza,43.0,21.0,,,2
28988,26599,Fathima Desai,38.0,4.0,1.0,56.0,2
28989,26600,Shobha Naik,32.0,7.0,,,2
28990,26601,Nagamma Rao,42.0,17.0,1.0,23.0,2
28991,26602,Manjunath Swamy,31.0,3.0,,3.0,1
28992,26603,Kavitha Hegde,18.0,,1.0,55.0,2
28993,26604,Ayesha D'Souza,47.0,11.0,1.0,48.0,2
28994,26605,Pushpa Pai,,1.0,1.0,,2
28995,26606,Divya Rao,67.0,18.0,1.0,32.0,2
28996,26607,Girish Khan,35.0,13.0,,35.0,1
28997,26608,Geetha Gowda,,11.0,2.0,43.0,2
28998,26609,Fathima Rao,55.0,15.0,1.0,31.0,2
28999,26610,Vijay Murthy,30.0,2.0,1.0,49.0,1
29000,26611,Nagamma Rao,32.0,1.0,1.0,15.0,2
29001,26612,Joseph Poojari,37.0,2.0,,,1
29002,26613,Naveen Kumar,20.0,15.0,1.0,17.0,1
29003,26614,Kiran Gowda,39.0,11.0,1.0,,1
29004,26615,Raghavendra Achari,19.0,8.0,1.0,3.0,1
29005,26616,Harish Fernandes,30.0,1.0,1.0,55.0,1
29006,26617,Manjula Nayaka,18.0,19.0,1.0,47.0,2
29007,26618,Anil Kulkarni,41.0,5.0,2.0,41.0,1
29008,26619,Asha Hegde,23.0,24.0,1.0,30.0,2
29009,26620,Harish Sheikh,55.0,4.0,1.0,49.0,1
29010,26621,Suresh Murthy,36.0,18.0,1.0,28.0,1
29011,26622,Prakash Hegde,36.0,,1.0,,1
29012,26623,Divya Kulkarni,46.0,5.0,1.0,6.0,2
29013,26624,Srinivas Achari,40.0,24.0,,,1
29014,26624,Geetha Pai,31.0,,1.0,36.0,2
29015,26625,Asha Gowda,45.0,10.0,1.0,18.0,2
29016,26626,Mary Sheikh,48.0,16.0,1.0,51.0,2
29017,26627,Santosh Hegde,39.0,13.0,1.0,47.0,1
29018,26628,Anitha Shetty,51.0,8.0,1.0,22.0,2
29019,26629,Manjunath Naik,44.0,,1.0,,1
29020,26630,Kavitha Khan,52.0,15.0,1.0,12.0,2
29021,26631,Mahesh Angadi,49.0,9.0,1.0,5.0,1
29022,26632,Hanumantha Shetty,48.0,8.0,,14.0,1
29023,26633,Chetan D'Souza,25.0,7.0,2.0,14.0,1
29024,26634,Irfan Swamy,27.0,4.0,1.0,,1
29025,26635,Shivakumar Pai,26.0,2.0,1.0,,1
29026,26636,Harish Sheikh,54.0,16.0,1.0,9.0,1
29027,26637,Manjula D'Souza,52.0,23.0,1.0,,2
29028,26638,Kiran Poojari,24.0,7.0,,,1
29029,26639,Hanumantha Gowda,53.0,14.0,1.0,,1
29030,26640,Lokesh Achari,,4.0,1.0,7.0,1
29031,26641,Asha Khan,40.0,6.0,1.0,,2
29032,26642,Selvi Poojari,36.0,4.0,,14.0,2
29033,26642,Pushpa Patil,32.0,,1.0,48.0,2
29034,26643,Shivakumar Banakar,52.0,25.0,,27.0,1
29035,26644,Girish Hegde,38.0,7.0,1.0,21.0,1
29036,26645,Imran Patil,47.0,,1.0,23.0,1
29037,26646,Savitha Naik,42.0,5.0,1.0,59.0,2
29038,26647,Pallavi Sheikh,30.0,3.0,2.0,,2
29039,26647,Shobha Banakar,,11.0,1.0,31.0,2
29040,26648,Harish Desai,,20.0,1.0,29.0,1
29041,26649,Mohammed Patil,44.0,15.0,,,1
29042,26650,Asha Achari,56.0,2.0,1.0,50.0,2
29043,26650,Deepa Khan,44.0,12.0,1.0,57.0,2
29044,26651,Geetha Kulkarni,47.0,21.0,1.0,33.0,2
29045,26651,Santosh Rao,,5.0,1.0,29.0,1
29046,26652,Fathima Shetty,35.0,22.0,1.0,,2
29047,26653,Dinesh Achari,38.0,19.0,1.0,35.0,1
29048,26654,Umesh Hegde,44.0,,1.0,4.0,1
29049,26655,Sunitha Khan,34.0,16.0,1.0,,2
29050,26656,Imran Naik,49.0,,2.0,,1
29051,26657,Imran Fernandes,22.0,7.0,1.0,,1
29052,26658,Bhagya Fernandes,18.0,1.0,,,2
29053,26659,Basavaraj Nayaka,36.0,13.0,1.0,20.0,1
29054,26660,Pallavi Desai,34.0,6.0,1.0,5.0,2
29055,26661,Shivakumar Naik,34.0,24.0,,5.0,1
29056,26662,Suma Swamy,49.0,8.0,1.0,26.0,2
29057,26663,Praveen Kumar,38.0,10.0,2.0,,1
29058,26664,Raghavendra Desai,27.0,12.0,,54.0,1
29059,26665,Srinivas Banakar,45.0,17.0,1.0,53.0,1
29060,26666,Deepa Hegde,47.0,,1.0,53.0,2
29061,26667,Shivakumar Hegde,19.0,,1.0,,1
29062,26668,Umesh Desai,44.0,,1.0,13.0,1
29063,26669,Syed Patil,40.0,4.0,1.0,23.0,1
29064,26670,Bhagya Shetty,46.0,10.0,1.0,,2
29065,26671,Ayesha Shetty,28.0,9.0,1.0,,2
29066,26672,Deepa Kumar,27.0,7.0,,,2
29067,26673,Suresh Biradar,52.0,25.0,1.0,,1
29068,26674,Abdul Khan,37.0,13.0,,,1
29069,26675,Manjula Fernandes,47.0,16.0,,59.0,2
29070,26676,Naveen Kulkarni,39.0,3.0,1.0,,1
29071,26677,Anitha Kulkarni,18.0,9.0,1.0,43.0,2
29072,26678,Prakash Pai,49.0,4.0,1.0,,1
29073,26678,Chetan Pai,39.0,17.0,1.0,19.0,1
29074,26678,Srinivas Bhat,34.0,9.0,1.0,19.0,1
29075,26679,Santosh Bhat,37.0,8.0,1.0,56.0,1
29076,26680,Lokesh Rao,18.0,21.0,1.0,45.0,1
29077,26680,Praveen Nayaka,31.0,21.0,,,1
29078,26681,Anthony Sheikh,33.0,23.0,1.0,7.0,1
29079,26682,Pallavi Desai,31.0,21.0,1.0,45.0,2
29080,26682,Irfan Murthy,41.0,,1.0,,1
29081,26682,Suma Rao,36.0,12.0,1.0,36.0,2
29082,26683,Kavitha Biradar,50.0,1.0,,,2
29083,26684,Umesh Nayaka,33.0,3.0,1.0,22.0,1
29084,26685,Anthony Naik,20.0,9.0,1.0,44.0,1
29085,26686,Irfan Rao,25.0,25.0,1.0,,1
29086,26687,Joseph Sheikh,41.0,,1.0,,1
29087,26688,Praveen Gowda,31.0,23.0,2.0,28.0,1
29088,26689,Praveen Sheikh,35.0,13.0,1.0,50.0,1
29089,26690,Lokesh Biradar,41.0,6.0,1.0,21.0,1
29090,26691,Irfan Desai,,2.0,1.0,,1
29091,26692,Fathima Khan,41.0,14.0,1.0,59.0,2
29092,26693,Ramesh Banakar,27.0,24.0,2.0,29.0,1
29093,26693,Sunitha Naik,29.0,2.0,1.0,3.0,2
29094,26694,Shobha Rao,45.0,,,19.0,2
29095,26695,Joseph Khan,39.0,19.0,1.0,,1
29096,26696,Lokesh Biradar,,5.0,1.0,43.0,1
29097,26697,Anil Swamy,37.0,23.0,1.0,17.0,1
29098,26698,Divya Banakar,39.0,9.0,1.0,35.0,2
29099,26699,Sunitha Patil,,19.0,2.0,,2
29100,26700,Wilson Fernandes,18.0,22.0,1.0,55.0,1
29101,26700,Nagaraj Poojari,33.0,4.0,1.0,14.0,1
29102,26701,Lakshmi Murthy,30.0,15.0,,,2
29103,26702,Joseph Nayaka,35.0,23.0,1.0,32.0,1
29104,26703,Fathima Murthy,18.0,,1.0,29.0,2
29105,26704,Praveen D'Souza,30.0,6.0,2.0,27.0,1
29106,26705,Santosh Gowda,40.0,5.0,1.0,59.0,1
29107,26706,Imran Gowda,49.0,10.0,1.0,,1
29108,26707,Rekha Murthy,55.0,22.0,1.0,39.0,2
29109,26708,Irfan Patil,62.0,16.0,1.0,24.0,1
29110,26709,Suresh Biradar,45.0,7.0,1.0,60.0,1
29111,26710,Fathima Khan,37.0,15.0,1.0,22.0,2
29112,26711,Lokesh Swamy,36.0,,1.0,,1
29113,26712,Mahesh Angadi,33.0,21.0,,59.0,1
29114,26713,Prakash D'Souza,18.0,3.0,1.0,12.0,1
29115,26714,Manjula Biradar,31.0,6.0,1.0,10.0,2
29116,26715,Srinivas Patil,19.0,5.0,1.0,50.0,1
29117,26716,Venkatesh Murthy,34.0,9.0,1.0,7.0,1
29118,26717,Umesh Naik,28.0,20.0,,38.0,1
29119,26718,Geetha Gowda,32.0,19.0,1.0,,2
29120,26718,Dinesh Hegde,49.0,5.0,1.0,55.0,1
29121,26719,Praveen Murthy,33.0,14.0,,,1
29122,26720,Hanumantha Nayaka,25.0,4.0,1.0,,1
29123,26721,Geetha Gowda,18.0,6.0,1.0,,2
29124,26722,Wilson Kulkarni,55.0,16.0,1.0,,1
29125,26723,Suresh D'Souza,,8.0,1.0,16.0,1
29126,26724,Kavitha Nayaka,37.0,,,,2
29127,26725,Abdul Kulkarni,19.0,17.0,1.0,31.0,1
29128,26725,Syed Angadi,50.0,22.0,1.0,15.0,1
29129,26726,Umesh Fernandes,32.0,16.0,1.0,53.0,1
29130,26727,Savitha Nayaka,60.0,,1.0,22.0,2
29131,26727,Savitha Naik,70.0,10.0,1.0,23.0,2
29132,26728,Abdul Naik,,16.0,1.0,,1
29133,26729,Suresh Murthy,30.0,,1.0,25.0,1
29134,26730,Nagaraj Reddy,32.0,21.0,1.0,22.0,1
29135,26731,Mahesh Hegde,55.0,15.0,1.0,,1
29136,26732,Raghavendra Swamy,36.0,18.0,3.0,4.0,1
29137,26733,Praveen Biradar,41.0,22.0,1.0,42.0,1
29138,26734,Bhagya Patil,26.0,18.0,,,2
29139,26735,Joseph Murthy,22.0,2.0,,40.0,1
29140,26736,Naveen Naik,43.0,9.0,1.0,13.0,1
29141,26737,Harish Patil,27.0,,1.0,55.0,1
29142,26737,Pushpa Angadi,21.0,,1.0,1.0,2
29143,26738,Geetha Biradar,40.0,3.0,1.0,,2
29144,26739,Girish Hegde,29.0,22.0,1.0,,1
29145,26740,Nagaraj Achari,31.0,3.0,2.0,37.0,1
29146,26741,Chetan Naik,32.0,12.0,,17.0,1
29147,26742,Srinivas Gowda,46.0,14.0,1.0,18.0,1
29148,26743,Deepa Reddy,32.0,15.0,1.0,42.0,2
29149,26744,Lokesh Bhat,22.0,2.0,,9.0,1
29150,26744,Rekha Achari,53.0,5.0,1.0,,2
29151,26745,Mary Angadi,25.0,,,47.0,2
29152,26746,Deepa Fernandes,39.0,4.0,1.0,,2
29153,26747,Praveen Kumar,47.0,1.0,1.0,2.0,1
29154,26748,Divya Fernandes,41.0,21.0,,25.0,2
29155,26749,Santosh Poojari,39.0,12.0,1.0,45.0,1
29156,26750,Shobha Angadi,45.0,22.0,1.0,34.0,2
29157,26751,Asha Kulkarni,38.0,14.0,1.0,,2
29158,26752,Shivakumar Poojari,31.0,18.0,,33.0,1
29159,26753,Fathima Rao,31.0,19.0,1.0,39.0,2
29160,26753,Prakash Murthy,44.0,1.0,1.0,60.0,1
29161,26754,Rekha Naik,47.0,21.0,1.0,45.0,2
29162,26755,Pallavi Desai,33.0,16.0,1.0,,2
29163,26756,Praveen Reddy,32.0,,1.0,30.0,1
29164,26757,Suma Swamy,35.0,,1.0,,2
29165,26758,Praveen Rao,18.0,,,,1
29166,26759,Fathima Desai,32.0,,1.0,,2
29167,26760,Pushpa Patil,67.0,17.0,1.0,,2
29168,26761,Manjunath Fernandes,42.0,7.0,1.0,60.0,1
29169,26762,Mary Pai,56.0,2.0,1.0,54.0,2
29170,26763,Basavaraj Khan,38.0,13.0,1.0,,1
29171,26764,Bhagya Gowda,29.0,13.0,2.0,56.0,2
29172,26765,Girish Hegde,35.0,9.0,1.0,49.0,1
29173,26766,Wilson Fernandes,63.0,,1.0,11.0,1
29174,26767,Naveen Reddy,36.0,22.0,1.0,57.0,1
29175,26768,Harish Kulkarni,48.0,1.0,1.0,14.0,1
29176,26769,Manjunath Poojari,42.0,3.0,,56.0,1
29177,26770,Harish Kumar,,,1.0,14.0,1
29178,26771,Chetan Rao,48.0,9.0,1.0,6.0,1
29179,26772,Syed Naik,26.0,8.0,1.0,26.0,1
29180,26773,Fathima Bhat,36.0,10.0,2.0,42.0,2
29181,26773,Girish Gowda,24.0,14.0,,7.0,1
29182,26774,Nagaraj Kumar,,2.0,1.0,,1
29183,26775,Venkatesh Gowda,34.0,12.0,,52.0,1
29184,26776,Santosh Sheikh,28.0,24.0,1.0,55.0,1
29185,26777,Santosh Sheikh,42.0,22.0,,21.0,1
29186,26778,Kavitha Reddy,26.0,1.0,1.0,,2
29187,26779,Ramesh Pai,56.0,4.0,1.0,,1
29188,26780,Anitha Pai,39.0,9.0,1.0,30.0,2
29189,26780,Ayesha Banakar,41.0,18.0,,,2
29190,26781,Syed Hegde,47.0,19.0,,,1
29191,26782,Suresh Kulkarni,33.0,13.0,1.0,7.0,1
29192,26783,Naveen Hegde,37.0,8.0,,,1
29193,26784,Kiran Angadi,54.0,13.0,1.0,31.0,1
29194,26785,Suresh Bhat,29.0,22.0,,18.0,1
29195,26786,Nagaraj Sheikh,62.0,11.0,1.0,16.0,1
29196,26787,Joseph Sheikh,43.0,,1.0,8.0,1
29197,26788,Srinivas Kumar,58.0,16.0,,,1
29198,26789,Sunitha Nayaka,54.0,16.0,1.0,4.0,2
29199,26790,Venkatesh Reddy,37.0,15.0,1.0,47.0,1
29200,26791,Lakshmi Shetty,38.0,,1.0,,2
29201,26792,Joseph Kulkarni,28.0,18.0,1.0,,1
29202,26793,Abdul Banakar,,4.0,2.0,,1
29203,26793,Bhagya Achari,33.0,21.0,3.0,9.0,2
29204,26794,Shivakumar Banakar,29.0,14.0,1.0,21.0,1
29205,26795,Dinesh Reddy,41.0,,1.0,13.0,1
29206,26796,Umesh Poojari,38.0,7.0,1.0,5.0,1
29207,26797,Radha Desai,36.0,14.0,,,2
29208,26798,Pushpa Angadi,28.0,,1.0,42.0,2
29209,26799,Lakshmi Patil,33.0,24.0,1.0,,2
29210,26799,Fathima Biradar,44.0,7.0,1.0,50.0,2
29211,26799,Venkatesh D'Souza,39.0,2.0,,31.0,1
29212,26800,Dinesh Fernandes,23.0,7.0,1.0,25.0,1
29213,26801,Nagamma Pai,32.0,1.0,2.0,43.0,2
29214,26802,Anthony D'Souza,18.0,4.0,1.0,,1
29215,26803,Mary Bhat,18.0,10.0,,,2
29216,26804,Deepa Biradar,46.0,19.0,,41.0,2
29217,26804,Ayesha Swamy,21.0,10.0,,9.0,2
29218,26805,Syed Achari,,18.0,1.0,2.0,1
29219,26806,Anil Khan,26.0,,1.0,,1
29220,26807,Savitha Kulkarni,46.0,17.0,1.0,,2
29221,26808,Raghavendra Gowda,31.0,5.0,1.0,15.0,1
29222,26809,Anthony Achari,31.0,,1.0,41.0,1
29223,26810,Manjunath Murthy,40.0,25.0,1.0,,1
29224,26811,Chetan Pai,46.0,11.0,,13.0,1
29225,26812,Mahesh Pai,45.0,,,49.0,1
29226,26813,Srinivas Fernandes,41.0,2.0,1.0,45.0,1
29227,26814,Sunitha Reddy,31.0,2.0,1.0,10.0,2
29228,26815,Syed Kumar,34.0,2.0,1.0,23.0,1
29229,26816,Kiran Naik,38.0,22.0,1.0,,1
29230,26817,Irfan Patil,36.0,7.0,1.0,42.0,1
29231,26818,Radha Kumar,27.0,7.0,1.0,34.0,2
29232,26819,Hanumantha Swamy,30.0,15.0,,31.0,1
29233,26820,Manjunath Poojari,28.0,8.0,,54.0,1
29234,26821,Anitha Sheikh,52.0,12.0,1.0,16.0,2
29235,26822,Geetha Kumar,20.0,18.0,,21.0,2
29236,26823,Srinivas Murthy,,9.0,2.0,26.0,1
29237,26824,Wilson Sheikh,46.0,2.0,1.0,,1
29238,26825,Dinesh Bhat,27.0,25.0,1.0,40.0,1
29239,26826,Imran Biradar,47.0,,1.0,29.0,1
29240,26827,Nagaraj Achari,18.0,,1.0,,1
29241,26828,Deepa Naik,31.0,16.0,1.0,47.0,2
29242,26829,Fathima Khan,23.0,16.0,1.0,,2
29243,26830,Ayesha Naik,45.0,25.0,1.0,,2
29244,26831,Girish Hegde,29.0,10.0,1.0,28.0,1
29245,26832,Vijay Achari,,,,51.0,1
29246,26833,Naveen Desai,53.0,9.0,2.0,2.0,1
29247,26834,Chetan Banakar,41.0,,2.0,,1
29248,26835,Suma Kumar,,2.0,1.0,18.0,2
29249,26836,Sunitha Gowda,29.0,3.0,,5.0,2
29250,26837,Geetha Desai,44.0,23.0,,42.0,2
29251,26838,Anthony Pai,34.0,21.0,1.0,,1
29252,26839,Asha Naik,47.0,2.0,1.0,60.0,2
29253,26840,Rekha Sheikh,49.0,7.0,1.0,,2
29254,26841,Anil Fernandes,33.0,8.0,1.0,13.0,1
29255,26842,Lakshmi Naik,38.0,25.0,,31.0,2
29256,26843,Joseph Patil,45.0,20.0,2.0,,1
29257,26844,Srinivas Banakar,29.0,20.0,1.0,,1
29258,26845,Savitha Angadi,46.0,22.0,,33.0,2
29259,26846,Ramesh Rao,31.0,3.0,1.0,,1
29260,26847,Basavaraj Banakar,35.0,13.0,2.0,22.0,1
29261,26848,Joseph Kumar,21.0,8.0,2.0,12.0,1
29262,26849,Kiran Swamy,20.0,,1.0,16.0,1
29263,26850,Savitha Sheikh,62.0,6.0,,24.0,2
29264,26851,Anitha Poojari,67.0,15.0,1.0,,2
29265,26852,Imran Kulkarni,36.0,1.0,1.0,13.0,1
29266,26853,Shobha Poojari,32.0,15.0,1.0,59.0,2
29267,26854,Geetha D'Souza,61.0,9.0,1.0,14.0,2
29268,26854,Ramesh Bhat,47.0,7.0,1.0,52.0,1
29269,26855,Joseph Bhat,25.0,14.0,,28.0,1
29270,26856,Vijay Murthy,38.0,19.0,1.0,,1
29271,26857,Fathima Sheikh,43.0,25.0,,56.0,2
29272,26858,Savitha Patil,35.0,11.0,1.0,,2
29273,26859,Wilson Achari,43.0,6.0,1.0,35.0,1
29274,26860,Naveen Biradar,46.0,4.0,,,1
29275,26861,Shobha Rao,,17.0,1.0,49.0,2
29276,26862,Hanumantha Banakar,55.0,25.0,1.0,18.0,1
29277,26863,Suma Murthy,38.0,4.0,,9.0,2
29278,26864,Pushpa Banakar,35.0,2.0,1.0,27.0,2
29279,26865,Rekha Khan,18.0,3.0,2.0,37.0,2
29280,26866,Girish Banakar,43.0,16.0,1.0,44.0,1
29281,26867,Anil Khan,54.0,6.0,1.0,3.0,1
29282,26868,Nagaraj D'Souza,52.0,,,,1
29283,26869,Dinesh Biradar,18.0,4.0,,,1
29284,26870,Radha Rao,42.0,,1.0,8.0,2
29285,26871,Suresh Rao,31.0,22.0,,45.0,1
29286,26872,Suresh Nayaka,37.0,4.0,3.0,,1
29287,26873,Basavaraj Kumar,42.0,22.0,,6.0,1
29288,26874,Mohammed Naik,26.0,8.0,1.0,13.0,1
29289,26875,Chetan Poojari,67.0,,1.0,32.0,1
29290,26875,Manjunath Rao,33.0,8.0,2.0,,1
29291,26876,Anthony Banakar,29.0,9.0,2.0,39.0,1
29292,26876,Geetha Biradar,,7.0,,55.0,2
29293,26877,Lokesh Gowda,52.0,2.0,2.0,,1
29294,26878,Lokesh Pai,26.0,,,29.0,1
29295,26879,Girish Murthy,47.0,,1.0,,1
29296,26880,Srinivas Hegde,35.0,23.0,1.0,,1
29297,26881,Girish Naik,51.0,9.0,1.0,9.0,1
29298,26881,Vijay Kumar,,,2.0,,1
29299,26881,Nagaraj Hegde,40.0,19.0,2.0,38.0,1
29300,26882,Mohammed Kulkarni,33.0,20.0,2.0,,1
29301,26883,Rekha Khan,51.0,8.0,1.0,33.0,2
29302,26884,Praveen Achari,32.0,24.0,1.0,,1
29303,26885,Anthony Kumar,32.0,20.0,1.0,8.0,1
29304,26886,Sunitha Khan,41.0,18.0,1.0,58.0,2
29305,26887,Kavitha Patil,,14.0,1.0,53.0,2
29306,26888,Prakash Murthy,,21.0,,53.0,1
29307,26889,Wilson Patil,38.0,,1.0,31.0,1
29308,26890,Venkatesh D'Souza,41.0,18.0,2.0,,1
29309,26891,Ramesh Angadi,37.0,,,38.0,1
29310,26892,Naveen Angadi,31.0,,,,1
29311,26893,Girish Poojari,37.0,13.0,2.0,,1
29312,26894,Nagaraj D'Souza,,23.0,,,1
29313,26895,Anitha Fernandes,51.0,,1.0,58.0,2
29314,26895,Harish Nayaka,21.0,13.0,1.0,2.0,1
29315,26896,Shivakumar Bhat,37.0,24.0,,46.0,1
29316,26897,Lokesh Kulkarni,47.0,14.0,1.0,57.0,1
29317,26897,Anthony Khan,42.0,,1.0,32.0,1
29318,26897,Basavaraj Pai,50.0,13.0,,8.0,1
29319,26898,Santosh Murthy,31.0,,1.0,47.0,1
29320,26899,Mohammed Biradar,41.0,17.0,1.0,8.0,1
29321,26900,Ramesh Reddy,38.0,23.0,2.0,38.0,1
29322,26901,Ramesh Poojari,43.0,19.0,1.0,11.0,1
29323,26902,Ayesha Hegde,24.0,,1.0,46.0,2
29324,26903,Hanumantha Khan,30.0,7.0,,,1
29325,26904,Irfan Murthy,40.0,20.0,4.0,55.0,1
29326,26905,Venkatesh Achari,32.0,18.0,1.0,42.0,1
29327,26906,Irfan Nayaka,,5.0,1.0,,1
29328,26907,Sunitha Kumar,18.0,20.0,1.0,5.0,2
29329,26908,Asha Banakar,27.0,19.0,1.0,,2
29330,26909,Radha Gowda,41.0,5.0,2.0,,2
29331,26910,Ramesh Kumar,22.0,1.0,,7.0,1
29332,26911,Wilson D'Souza,50.0,21.0,1.0,,1
29333,26912,Asha Angadi,33.0,17.0,1.0,,2
