EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
5042,5,327,3,9,KGID0005042,Basavaraj Shetty,1975-06-16,1,8.0,0,1998-06-01
5043,5,327,4,3,KGID0005043,Anil Pai,1994-03-24,1,4.0,0,2015-06-01
5044,5,327,1,2,KGID0005044,Hanumantha Desai,1976-08-08,1,7.0,0,1998-06-01
5045,5,327,1,10,KGID0005045,Santosh Sheikh,1984-02-21,1,8.0,0,2005-06-01
5046,5,327,1,3,KGID0005046,Imran Hegde,1984-04-26,1,5.0,0,2007-06-01
5047,5,327,3,5,KGID0005047,Ramesh Bhat,1983-04-05,1,5.0,0,2008-06-01
5048,5,328,1,1,KGID0005048,Prakash Poojari,1988-04-18,1,4.0,0,2013-06-01
5049,5,328,3,9,KGID0005049,Abdul Murthy,1991-05-18,1,,0,2016-06-01
5050,5,328,1,9,KGID0005050,Shobha Achari,1993-06-26,2,3.0,0,2018-06-01
5051,5,328,1,5,KGID0005051,Irfan Poojari,1989-01-01,1,7.0,0,2011-06-01
5052,5,328,3,8,KGID0005052,Basavaraj Gowda,1990-03-10,1,4.0,0,2014-06-01
5053,5,328,1,10,KGID0005053,Nagaraj Desai,1978-01-07,1,6.0,0,2003-06-01
5054,5,328,1,4,KGID0005054,Praveen Khan,1998-04-09,1,,0,2025-06-01
5055,5,328,1,7,KGID0005055,Girish Patil,1998-07-16,1,4.0,0,2020-06-01
5056,5,329,6,6,KGID0005056,Shivakumar Fernandes,1972-03-05,1,4.0,0,2000-06-01
5057,5,329,2,1,KGID0005057,Wilson Bhat,1993-02-25,1,2.0,0,2017-06-01
5058,5,329,1,2,KGID0005058,Venkatesh Shetty,1969-11-16,1,1.0,0,1996-06-01
5059,5,329,3,8,KGID0005059,Mohammed Swamy,1985-09-06,1,7.0,0,2006-06-01
5060,5,329,2,6,KGID0005060,Mahesh D'Souza,1997-08-06,1,1.0,0,2022-06-01
5061,5,329,1,9,KGID0005061,Vijay Fernandes,1983-02-04,1,3.0,1,2010-06-01
5062,5,330,1,1,KGID0005062,Joseph Kulkarni,1974-10-27,1,5.0,0,2002-06-01
5063,5,330,3,2,KGID0005063,Naveen Kumar,1983-11-25,1,1.0,0,2004-06-01
5064,5,330,5,1,KGID0005064,Shivakumar Reddy,1987-07-18,1,2.0,0,2012-06-01
5065,5,330,1,4,KGID0005065,Imran D'Souza,1999-06-13,1,,0,2027-06-01
5066,5,330,1,3,KGID0005066,Venkatesh Nayaka,1979-05-01,1,2.0,0,2004-06-01
5067,5,330,5,5,KGID0005067,Anil Kumar,1995-04-04,1,6.0,0,2021-06-01
5068,5,330,1,5,KGID0005068,Lokesh Swamy,1974-04-05,1,,0,2001-06-01
5069,5,330,2,10,KGID0005069,Anil Angadi,1988-03-02,1,4.0,0,2015-06-01
5070,5,331,1,5,KGID0005070,Basavaraj Achari,1977-11-12,1,8.0,0,1999-06-01
5071,5,331,1,2,KGID0005071,Dinesh Naik,1994-02-22,1,2.0,0,2018-06-01
5072,5,331,5,3,KGID0005072,Wilson Angadi,1973-07-07,1,,0,1996-06-01
5073,5,331,4,3,KGID0005073,Kiran Fernandes,1994-08-14,1,5.0,0,2020-06-01
5074,5,331,6,3,KGID0005074,Praveen Rao,2000-08-25,1,7.0,0,2028-06-01
5075,5,331,3,5,KGID0005075,Nagaraj Banakar,1994-07-17,1,8.0,0,2017-06-01
5076,5,331,1,8,KGID0005076,Vijay Khan,1989-11-10,1,3.0,0,2014-06-01
5077,5,331,1,4,KGID0005077,Mohammed Fernandes,1980-03-14,1,1.0,0,2008-06-01
5078,5,331,5,6,KGID0005078,Wilson Shetty,1994-11-10,1,8.0,0,2016-06-01
5079,5,331,2,3,KGID0005079,Nagamma Naik,1989-04-20,2,,0,2013-06-01
5080,5,332,5,9,KGID0005080,Chetan Kumar,1972-10-01,1,8.0,0,1995-06-01
5081,5,332,1,9,KGID0005081,Abdul Nayaka,1994-12-24,1,7.0,0,2015-06-01
5082,5,332,1,9,KGID0005082,Chetan Sheikh,1996-04-19,1,,0,2022-06-01
5083,5,332,1,4,KGID0005083,Dinesh Fernandes,1982-03-09,1,6.0,0,2006-06-01
5084,5,333,1,6,KGID0005084,Suresh Gowda,1989-06-19,1,1.0,0,2011-06-01
5085,5,333,1,1,KGID0005085,Dinesh Poojari,1977-07-19,1,,0,2002-06-01
5086,5,333,2,10,KGID0005086,Pallavi Sheikh,2000-03-21,2,2.0,0,2028-06-01
5087,5,333,1,6,KGID0005087,Hanumantha Reddy,1981-08-27,1,3.0,0,2009-06-01
5088,5,333,1,3,KGID0005088,Harish Fernandes,1994-05-22,1,5.0,0,2022-06-01
5089,5,333,4,4,KGID0005089,Shobha Kumar,1995-01-21,2,,0,2017-06-01
5090,5,333,6,1,KGID0005090,Wilson Patil,1976-04-03,1,,0,2002-06-01
5091,5,333,4,6,KGID0005091,Manjunath Nayaka,1991-11-16,1,,0,2016-06-01
5092,5,333,1,10,KGID0005092,Mohammed Biradar,1983-11-25,1,8.0,0,2010-06-01
5093,5,334,2,7,KGID0005093,Anil Bhat,1989-09-16,1,,0,2015-06-01
5094,5,334,1,9,KGID0005094,Santosh Reddy,1981-10-20,1,,0,2009-06-01
5095,5,334,1,6,KGID0005095,Praveen Angadi,1974-08-13,1,7.0,0,1996-06-01
5096,5,334,3,3,KGID0005096,Praveen Hegde,1974-05-17,1,8.0,0,2000-06-01
5097,5,334,2,7,KGID0005097,Anil Fernandes,1994-12-21,1,,0,2022-06-01
5098,5,334,4,6,KGID0005098,Radha Patil,2000-12-27,2,6.0,0,2025-06-01
5099,5,334,1,2,KGID0005099,Nagaraj Poojari,2000-02-10,1,7.0,0,2021-06-01
5100,5,334,4,9,KGID0005100,Nagaraj Patil,1998-07-18,1,1.0,0,2021-06-01
5101,5,334,1,2,KGID0005101,Syed Banakar,1994-03-27,1,6.0,0,2021-06-01
5102,5,335,2,10,KGID0005102,Irfan Kulkarni,1998-08-15,1,,0,2025-06-01
5103,5,335,3,4,KGID0005103,Anil Murthy,1978-08-04,1,7.0,0,2004-06-01
5104,5,335,1,9,KGID0005104,Chetan Swamy,1989-06-04,1,6.0,0,2014-06-01
5105,5,335,1,7,KGID0005105,Harish Khan,1988-03-13,1,5.0,0,2015-06-01
5106,5,335,3,3,KGID0005106,Prakash Poojari,1977-10-12,1,7.0,0,1998-06-01
5107,5,336,6,8,KGID0005107,Basavaraj Angadi,1971-04-04,1,6.0,0,1996-06-01
5108,5,336,2,2,KGID0005108,Venkatesh Kumar,1994-04-20,1,1.0,0,2022-06-01
5109,5,336,4,3,KGID0005109,Suma Angadi,1974-11-27,2,3.0,0,1998-06-01
5110,5,336,1,5,KGID0005110,Girish D'Souza,1994-12-05,1,,0,2017-06-01
5111,5,336,2,1,KGID0005111,Vijay Bhat,1996-10-21,1,5.0,0,2022-06-01
5112,5,336,1,10,KGID0005112,Ramesh Khan,1980-08-20,1,6.0,0,2005-06-01
5113,5,336,1,2,KGID0005113,Raghavendra Rao,1973-02-06,1,,0,1997-06-01
5114,5,337,1,2,KGID0005114,Manjula Swamy,1971-01-14,2,7.0,0,1999-06-01
5115,5,337,1,10,KGID0005115,Asha Desai,1979-12-15,2,4.0,0,2003-06-01
5116,5,337,1,6,KGID0005116,Umesh Khan,1975-01-11,1,1.0,0,2003-06-01
5117,5,337,1,6,KGID0005117,Mohammed Swamy,1989-07-26,1,6.0,0,2011-06-01
5118,5,337,1,9,KGID0005118,Raghavendra Patil,1998-03-25,1,4.0,0,2021-06-01
5119,5,337,5,4,KGID0005119,Wilson Gowda,1982-01-27,1,1.0,0,2010-06-01
5120,5,337,1,4,KGID0005120,Hanumantha Banakar,1997-01-04,1,3.0,0,2023-06-01
5121,5,338,4,7,KGID0005121,Abdul Banakar,1983-12-17,1,6.0,0,2007-06-01
5122,5,338,2,2,KGID0005122,Umesh Sheikh,1989-07-02,1,1.0,0,2010-06-01
5123,5,338,1,8,KGID0005123,Manjula Hegde,1995-10-06,2,4.0,0,2016-06-01
5124,5,338,6,4,KGID0005124,Venkatesh Hegde,1968-08-10,1,4.0,0,1990-06-01
5125,5,338,2,8,KGID0005125,Syed Achari,1990-05-02,1,,0,2015-06-01
5126,5,338,1,7,KGID0005126,Kiran Poojari,1992-05-10,1,2.0,0,2015-06-01
5127,5,338,3,1,KGID0005127,Basavaraj Nayaka,1997-08-06,1,1.0,0,2020-06-01
5128,5,339,2,4,KGID0005128,Abdul Biradar,1978-04-25,1,1.0,0,2003-06-01
5129,5,339,3,6,KGID0005129,Selvi Naik,1997-07-15,2,3.0,0,2022-06-01
5130,5,339,4,8,KGID0005130,Harish Shetty,1999-10-04,1,4.0,0,2022-06-01
5131,5,339,4,4,KGID0005131,Shivakumar Naik,2000-03-03,1,2.0,0,2026-06-01
5132,5,339,4,1,KGID0005132,Harish Biradar,1987-09-22,1,4.0,0,2011-06-01
5133,5,339,2,1,KGID0005133,Venkatesh Reddy,1988-03-23,1,7.0,0,2009-06-01
5134,5,340,2,5,KGID0005134,Savitha Hegde,1981-12-06,2,4.0,0,2005-06-01
5135,5,340,2,6,KGID0005135,Lokesh Angadi,1981-10-13,1,5.0,0,2007-06-01
5136,5,340,2,4,KGID0005136,Sunitha Achari,1976-12-09,2,3.0,0,1998-06-01
5137,5,340,5,1,KGID0005137,Nagamma Shetty,1994-06-01,2,7.0,0,2020-06-01
5138,5,340,2,3,KGID0005138,Nagaraj Sheikh,1982-07-11,1,4.0,0,2010-06-01
5139,5,340,3,1,KGID0005139,Chetan Poojari,1976-02-01,1,6.0,0,1999-06-01
5140,5,340,1,6,KGID0005140,Prakash Pai,1971-05-01,1,5.0,0,1992-06-01
5141,5,340,1,6,KGID0005141,Prakash Swamy,2000-09-20,1,7.0,0,2028-06-01
5142,5,340,6,5,KGID0005142,Venkatesh Bhat,1998-08-26,1,,0,2022-06-01
5143,5,341,2,3,KGID0005143,Harish D'Souza,1971-03-02,1,7.0,0,1999-06-01
5144,5,341,1,7,KGID0005144,Dinesh Desai,1981-09-17,1,2.0,0,2002-06-01
5145,5,341,1,10,KGID0005145,Chetan Gowda,1991-05-07,1,5.0,0,2015-06-01
5146,5,341,1,4,KGID0005146,Shobha Kumar,1993-03-21,2,6.0,0,2014-06-01
5147,5,341,1,3,KGID0005147,Anil Biradar,1984-11-03,1,,0,2006-06-01
5148,5,341,2,4,KGID0005148,Naveen Reddy,1986-02-16,1,5.0,0,2011-06-01
5149,5,341,1,9,KGID0005149,Srinivas Bhat,1973-12-02,1,2.0,0,1996-06-01
5150,5,341,1,9,KGID0005150,Vijay Achari,1999-12-26,1,2.0,0,2021-06-01
5151,5,342,1,4,KGID0005151,Geetha Sheikh,1979-07-01,2,8.0,0,2007-06-01
5152,5,342,3,1,KGID0005152,Dinesh Kulkarni,1982-03-13,1,,0,2009-06-01
5153,5,342,2,4,KGID0005153,Kiran Banakar,1978-04-06,1,2.0,0,2000-06-01
5154,5,342,4,9,KGID0005154,Manjunath Desai,1978-07-25,1,,0,2002-06-01
5155,5,342,2,7,KGID0005155,Chetan Swamy,1995-02-11,1,8.0,0,2022-06-01
5156,5,342,1,6,KGID0005156,Prakash Reddy,1973-11-06,1,,0,1999-06-01
5157,5,342,5,8,KGID0005157,Syed Rao,1971-12-07,1,2.0,0,1997-06-01
5158,5,342,4,7,KGID0005158,Abdul Banakar,1998-08-23,1,,0,2025-06-01
5159,5,343,2,10,KGID0005159,Basavaraj Banakar,1983-01-11,1,7.0,0,2009-06-01
5160,5,343,1,1,KGID0005160,Dinesh Shetty,1975-09-01,1,2.0,0,1998-06-01
5161,5,343,5,2,KGID0005161,Imran Kulkarni,1997-01-16,1,2.0,0,2021-06-01
5162,5,343,1,2,KGID0005162,Chetan Achari,1978-04-14,1,8.0,0,2003-06-01
5163,5,343,1,4,KGID0005163,Divya Pai,1972-10-14,2,4.0,0,1997-06-01
5164,5,343,2,5,KGID0005164,Mohammed Angadi,2000-04-15,1,4.0,0,2021-06-01
5165,5,343,2,2,KGID0005165,Joseph Nayaka,1988-10-26,1,,0,2014-06-01
5166,5,344,2,7,KGID0005166,Girish Kumar,1999-02-12,1,2.0,0,2024-06-01
5167,5,344,1,8,KGID0005167,Venkatesh Biradar,1987-06-17,1,8.0,0,2015-06-01
5168,5,344,2,4,KGID0005168,Lokesh Rao,1974-05-27,1,1.0,0,1996-06-01
5169,5,344,4,2,KGID0005169,Kiran Reddy,1981-11-18,1,4.0,0,2006-06-01
5170,5,344,4,8,KGID0005170,Prakash Shetty,1968-06-16,1,,0,1989-06-01
5171,5,344,6,9,KGID0005171,Imran Poojari,1983-03-16,1,2.0,0,2006-06-01
5172,5,344,5,1,KGID0005172,Imran Bhat,2000-01-12,1,4.0,0,2025-06-01
5173,5,344,1,1,KGID0005173,Dinesh Biradar,2000-06-17,1,5.0,0,2026-06-01
5174,5,345,1,9,KGID0005174,Srinivas Bhat,1995-12-05,1,8.0,0,2019-06-01
5175,5,345,1,10,KGID0005175,Lokesh Shetty,1976-10-23,1,1.0,0,2000-06-01
5176,5,345,2,9,KGID0005176,Venkatesh Swamy,1990-05-11,1,3.0,0,2014-06-01
5177,5,345,1,3,KGID0005177,Kiran Banakar,1968-02-11,1,2.0,0,1991-06-01
5178,5,345,1,4,KGID0005178,Naveen Biradar,1991-09-15,1,,0,2017-06-01
5179,5,346,1,7,KGID0005179,Kiran Sheikh,1990-03-11,1,,0,2013-06-01
5180,5,346,2,4,KGID0005180,Fathima Naik,1998-11-03,2,,0,2021-06-01
5181,5,346,1,9,KGID0005181,Nagaraj Fernandes,1976-11-18,1,2.0,0,2004-06-01
5182,5,346,2,3,KGID0005182,Syed Patil,1994-10-27,1,2.0,0,2022-06-01
5183,5,347,1,9,KGID0005183,Joseph Sheikh,1987-03-14,1,3.0,0,2009-06-01
5184,5,347,1,4,KGID0005184,Suresh Pai,1982-03-08,1,,0,2010-06-01
5185,5,347,4,6,KGID0005185,Suresh Achari,1993-02-07,1,,0,2019-06-01
5186,5,347,1,8,KGID0005186,Mohammed Gowda,1983-07-13,1,5.0,0,2009-06-01
5187,5,348,5,3,KGID0005187,Srinivas Hegde,1973-12-13,1,,0,1996-06-01
5188,5,348,1,2,KGID0005188,Harish Kulkarni,1977-02-02,1,,0,2000-06-01
5189,5,348,4,5,KGID0005189,Kiran Shetty,1989-02-22,1,,0,2011-06-01
5190,5,348,2,5,KGID0005190,Kavitha D'Souza,1972-05-27,2,3.0,0,1996-06-01
5191,5,349,4,3,KGID0005191,Umesh Reddy,1984-09-06,1,6.0,0,2012-06-01
5192,5,349,8,6,KGID0005192,Chetan Achari,1972-06-13,1,5.0,0,1994-06-01
5193,5,349,1,4,KGID0005193,Abdul Patil,1978-06-05,1,6.0,0,2006-06-01
5194,5,349,1,2,KGID0005194,Girish Fernandes,1970-01-25,1,7.0,0,1992-06-01
5195,5,349,1,2,KGID0005195,Hanumantha Shetty,1972-01-09,1,1.0,0,1998-06-01
5196,5,349,1,9,KGID0005196,Venkatesh Kumar,1992-09-08,1,2.0,0,2015-06-01
5197,5,349,2,5,KGID0005197,Kavitha Fernandes,1975-12-23,2,,0,2002-06-01
5198,5,349,4,5,KGID0005198,Umesh Biradar,1980-03-25,1,1.0,0,2007-06-01
5199,5,349,4,10,KGID0005199,Dinesh Angadi,1996-11-20,1,4.0,0,2021-06-01
5200,5,349,2,8,KGID0005200,Basavaraj Khan,1977-10-12,1,7.0,0,2003-06-01
5201,5,349,2,9,KGID0005201,Suresh Biradar,1976-09-02,1,2.0,0,2000-06-01
5202,5,349,2,5,KGID0005202,Suresh Hegde,1982-10-17,1,8.0,0,2009-06-01
5203,5,350,8,9,KGID0005203,Lokesh Rao,1993-11-24,1,6.0,0,2014-06-01
5204,5,350,4,10,KGID0005204,Basavaraj Gowda,1980-12-10,1,5.0,0,2008-06-01
5205,5,350,1,8,KGID0005205,Prakash Naik,1988-01-02,1,2.0,0,2014-06-01
5206,5,350,1,8,KGID0005206,Praveen Hegde,1987-09-17,1,1.0,0,2011-06-01
5207,5,350,1,10,KGID0005207,Lokesh Desai,1981-12-12,1,3.0,0,2006-06-01
5208,5,350,4,6,KGID0005208,Hanumantha Hegde,1999-09-19,1,2.0,0,2020-06-01
5209,5,350,2,2,KGID0005209,Manjunath Achari,1977-01-19,1,6.0,0,2005-06-01
5210,5,350,1,6,KGID0005210,Syed Biradar,1990-02-10,1,8.0,0,2018-06-01
5211,5,350,4,7,KGID0005211,Suma Fernandes,1991-12-04,2,6.0,0,2016-06-01
5212,5,350,1,3,KGID0005212,Joseph Reddy,1984-04-12,1,6.0,0,2007-06-01
5213,5,351,1,2,KGID0005213,Chetan Banakar,1975-07-18,1,,0,1996-06-01
5214,5,351,1,9,KGID0005214,Irfan Shetty,1971-01-07,1,,0,1997-06-01
5215,5,351,2,6,KGID0005215,Girish Patil,1987-01-04,1,6.0,0,2012-06-01
5216,5,351,1,6,KGID0005216,Imran Murthy,1983-08-13,1,,0,2007-06-01
5217,5,351,1,7,KGID0005217,Imran Desai,1991-03-13,1,,0,2015-06-01
5218,5,351,2,9,KGID0005218,Syed Banakar,1985-04-10,1,,0,2008-06-01
5219,5,351,4,6,KGID0005219,Manjunath Nayaka,1973-02-05,1,2.0,0,2000-06-01
5220,5,351,1,9,KGID0005220,Girish Angadi,1993-12-09,1,6.0,0,2016-06-01
5221,5,351,1,6,KGID0005221,Harish Kulkarni,1974-04-27,1,5.0,0,1999-06-01
5222,5,352,1,3,KGID0005222,Shivakumar Khan,1969-10-23,1,3.0,0,1996-06-01
5223,5,352,6,7,KGID0005223,Irfan Khan,1985-06-20,1,2.0,0,2009-06-01
5224,5,352,4,4,KGID0005224,Vijay Desai,1979-09-16,1,1.0,0,2007-06-01
5225,5,352,1,3,KGID0005225,Anil Fernandes,1981-09-04,1,,0,2006-06-01
5226,5,352,4,9,KGID0005226,Lakshmi Rao,1987-03-03,2,,0,2011-06-01
5227,5,352,4,4,KGID0005227,Umesh Kulkarni,1983-05-12,1,8.0,0,2010-06-01
5228,5,352,1,8,KGID0005228,Lokesh Kulkarni,1975-10-24,1,5.0,0,1999-06-01
5229,5,352,3,8,KGID0005229,Anitha Hegde,1974-12-04,2,,0,2002-06-01
5230,6,353,2,9,KGID0005230,Lokesh Poojari,1979-11-26,1,1.0,0,2004-06-01
5231,6,353,7,9,KGID0005231,Irfan Khan,1989-07-10,1,5.0,0,2014-06-01
5232,6,353,1,7,KGID0005232,Dinesh Shetty,1994-02-19,1,3.0,0,2016-06-01
5233,6,353,2,6,KGID0005233,Anthony Gowda,1970-02-15,1,8.0,0,1995-06-01
5234,6,353,2,9,KGID0005234,Harish Achari,1991-07-12,1,,0,2017-06-01
5235,6,353,3,2,KGID0005235,Santosh Pai,1973-03-17,1,5.0,0,2000-06-01
5236,6,353,4,7,KGID0005236,Abdul Bhat,1996-09-05,1,7.0,0,2020-06-01
5237,6,353,2,1,KGID0005237,Shobha Banakar,1969-07-08,2,8.0,0,1995-06-01
5238,6,353,1,2,KGID0005238,Ramesh Rao,1994-01-10,1,7.0,0,2018-06-01
5239,6,353,1,10,KGID0005239,Kiran Angadi,2000-11-07,1,6.0,0,2026-06-01
5240,6,354,6,1,KGID0005240,Venkatesh Achari,1969-10-08,1,5.0,0,1992-06-01
5241,6,354,1,7,KGID0005241,Prakash Swamy,1973-08-13,1,8.0,0,1999-06-01
5242,6,354,6,9,KGID0005242,Joseph Poojari,1973-02-14,1,5.0,0,2000-06-01
5243,6,354,4,4,KGID0005243,Wilson Sheikh,1999-12-02,1,5.0,0,2025-06-01
5244,6,354,2,5,KGID0005244,Lokesh Desai,1972-01-18,1,,0,1999-06-01
5245,6,354,2,1,KGID0005245,Syed Shetty,1983-01-09,1,6.0,0,2009-06-01
5246,6,354,1,5,KGID0005246,Mahesh Sheikh,1973-06-17,1,,0,1997-06-01
5247,6,354,3,1,KGID0005247,Santosh Nayaka,1988-12-09,1,1.0,0,2012-06-01
5248,6,355,3,4,KGID0005248,Anil Rao,1977-09-02,1,3.0,0,2004-06-01
5249,6,355,4,6,KGID0005249,Dinesh Gowda,1968-06-13,1,6.0,0,1990-06-01
5250,6,355,1,9,KGID0005250,Manjula Desai,1990-04-18,2,,0,2013-06-01
5251,6,355,1,10,KGID0005251,Manjunath Fernandes,1968-07-11,1,7.0,0,1991-06-01
5252,6,355,2,2,KGID0005252,Fathima Angadi,1994-09-19,2,4.0,0,2020-06-01
5253,6,355,4,10,KGID0005253,Venkatesh Hegde,1993-02-04,1,3.0,0,2017-06-01
5254,6,355,1,6,KGID0005254,Hanumantha Achari,1984-11-20,1,6.0,0,2010-06-01
5255,6,356,1,6,KGID0005255,Mohammed Biradar,1993-11-16,1,,0,2019-06-01
5256,6,356,2,5,KGID0005256,Wilson Sheikh,1993-12-27,1,6.0,0,2017-06-01
5257,6,356,4,10,KGID0005257,Chetan Nayaka,1979-06-04,1,1.0,0,2007-06-01
5258,6,356,3,1,KGID0005258,Lokesh Fernandes,1970-10-27,1,,0,1997-06-01
5259,6,356,4,10,KGID0005259,Lokesh Rao,1970-10-13,1,6.0,0,1994-06-01
5260,6,356,1,2,KGID0005260,Girish Angadi,1993-03-26,1,4.0,0,2017-06-01
5261,6,356,1,3,KGID0005261,Abdul Hegde,1993-07-13,1,7.0,0,2021-06-01
5262,6,356,1,5,KGID0005262,Lakshmi Bhat,1989-05-27,2,8.0,0,2014-06-01
5263,6,356,1,3,KGID0005263,Fathima Reddy,1973-03-09,2,8.0,0,1994-06-01
5264,6,357,1,5,KGID0005264,Anthony Sheikh,1995-01-12,1,6.0,0,2017-06-01
5265,6,357,3,5,KGID0005265,Chetan Rao,1975-12-23,1,8.0,0,1999-06-01
5266,6,357,4,6,KGID0005266,Joseph Angadi,1999-07-06,1,7.0,0,2027-06-01
5267,6,357,2,4,KGID0005267,Raghavendra Murthy,1993-10-26,1,3.0,0,2017-06-01
5268,6,357,4,3,KGID0005268,Shivakumar Achari,2000-11-21,1,7.0,0,2027-06-01
5269,6,358,2,5,KGID0005269,Nagaraj Patil,1975-07-14,1,5.0,0,2000-06-01
5270,6,358,1,7,KGID0005270,Shivakumar D'Souza,1997-11-07,1,5.0,0,2018-06-01
5271,6,358,8,7,KGID0005271,Chetan Nayaka,1986-11-01,1,1.0,0,2012-06-01
5272,6,358,2,9,KGID0005272,Hanumantha Shetty,1987-01-17,1,,0,2012-06-01
5273,6,358,3,3,KGID0005273,Nagaraj Reddy,1973-11-24,1,,0,1994-06-01
5274,6,358,1,9,KGID0005274,Santosh Bhat,1973-03-18,1,7.0,0,1995-06-01
5275,6,358,1,8,KGID0005275,Kiran Gowda,1972-08-26,1,1.0,0,1996-06-01
5276,6,358,1,4,KGID0005276,Joseph Fernandes,1987-10-07,1,5.0,0,2009-06-01
5277,6,359,5,1,KGID0005277,Vijay Bhat,1996-05-27,1,1.0,0,2019-06-01
5278,6,359,2,7,KGID0005278,Dinesh Biradar,1998-05-26,1,6.0,0,2026-06-01
5279,6,359,1,10,KGID0005279,Deepa Angadi,1987-08-12,2,5.0,0,2013-06-01
5280,6,359,1,10,KGID0005280,Manjula Swamy,1998-03-22,2,3.0,0,2019-06-01
5281,6,359,2,7,KGID0005281,Hanumantha Kulkarni,1984-03-18,1,5.0,0,2008-06-01
5282,6,359,1,7,KGID0005282,Prakash Angadi,1975-09-17,1,8.0,0,2001-06-01
5283,6,359,3,3,KGID0005283,Basavaraj Naik,1996-10-20,1,6.0,0,2023-06-01
5284,6,360,1,1,KGID0005284,Ramesh Gowda,1996-10-10,1,1.0,0,2022-06-01
5285,6,360,2,5,KGID0005285,Suresh Banakar,1975-06-18,1,8.0,0,2001-06-01
5286,6,360,1,2,KGID0005286,Savitha Gowda,1988-03-22,2,,0,2011-06-01
5287,6,360,5,5,KGID0005287,Abdul Hegde,1982-08-19,1,8.0,0,2009-06-01
5288,6,360,1,9,KGID0005288,Joseph Patil,1976-11-22,1,,0,2000-06-01
5289,6,360,1,2,KGID0005289,Bhagya Hegde,1974-01-09,2,,0,1996-06-01
5290,6,360,2,3,KGID0005290,Raghavendra Nayaka,1968-08-24,1,6.0,0,1990-06-01
5291,6,360,5,8,KGID0005291,Pallavi D'Souza,1998-04-04,2,4.0,0,2021-06-01
5292,6,361,6,10,KGID0005292,Mahesh Banakar,2000-04-02,1,5.0,0,2028-06-01
5293,6,361,1,2,KGID0005293,Venkatesh Bhat,1987-03-15,1,7.0,0,2011-06-01
5294,6,361,8,10,KGID0005294,Ramesh Rao,1970-07-07,1,,0,1991-06-01
5295,6,361,3,10,KGID0005295,Harish Fernandes,1986-01-27,1,,0,2010-06-01
5296,6,361,1,7,KGID0005296,Srinivas Rao,1992-04-08,1,,0,2014-06-01
5297,6,361,1,1,KGID0005297,Kiran Patil,1995-10-07,1,3.0,0,2023-06-01
5298,6,361,3,10,KGID0005298,Radha Shetty,1983-09-03,2,3.0,0,2009-06-01
5299,6,361,5,9,KGID0005299,Ramesh Pai,1989-07-19,1,6.0,0,2011-06-01
5300,6,361,5,6,KGID0005300,Selvi Rao,1987-11-02,2,5.0,0,2008-06-01
5301,6,361,3,6,KGID0005301,Wilson Khan,1977-07-13,1,3.0,0,2000-06-01
5302,6,362,1,2,KGID0005302,Syed Murthy,1996-05-09,1,1.0,0,2018-06-01
5303,6,362,2,3,KGID0005303,Anil Pai,1979-12-21,1,4.0,0,2003-06-01
5304,6,362,6,1,KGID0005304,Wilson Shetty,1972-11-01,1,,0,1999-06-01
5305,6,362,1,7,KGID0005305,Basavaraj Pai,1983-04-15,1,2.0,0,2011-06-01
5306,6,362,4,7,KGID0005306,Suresh Angadi,1983-09-14,1,6.0,0,2005-06-01
5307,6,362,2,1,KGID0005307,Nagaraj Pai,1981-08-13,1,5.0,0,2003-06-01
5308,6,362,1,6,KGID0005308,Praveen Gowda,1969-08-05,1,1.0,0,1990-06-01
5309,6,362,1,4,KGID0005309,Syed Desai,1987-07-13,1,3.0,0,2013-06-01
5310,6,363,1,7,KGID0005310,Irfan Swamy,1991-01-26,1,2.0,0,2012-06-01
5311,6,363,1,1,KGID0005311,Shobha Achari,2000-03-27,2,5.0,0,2024-06-01
5312,6,363,2,5,KGID0005312,Kiran Bhat,1985-06-18,1,6.0,0,2007-06-01
5313,6,363,1,5,KGID0005313,Vijay Patil,1977-04-02,1,,0,2003-06-01
5314,6,363,2,10,KGID0005314,Joseph Shetty,1994-03-11,1,3.0,0,2020-06-01
5315,6,364,1,2,KGID0005315,Syed Sheikh,1978-01-14,1,6.0,0,2000-06-01
5316,6,364,4,5,KGID0005316,Vijay Sheikh,1971-12-02,1,2.0,0,1993-06-01
5317,6,364,1,5,KGID0005317,Abdul Patil,1970-04-03,1,,0,1992-06-01
5318,6,364,5,5,KGID0005318,Venkatesh Sheikh,1990-05-05,1,6.0,0,2017-06-01
5319,6,364,1,7,KGID0005319,Venkatesh Murthy,1999-10-16,1,1.0,0,2025-06-01
5320,6,364,2,9,KGID0005320,Chetan Achari,1975-09-18,1,5.0,0,1997-06-01
5321,6,365,1,3,KGID0005321,Hanumantha Reddy,1993-01-22,1,7.0,0,2021-06-01
5322,6,365,2,3,KGID0005322,Santosh Nayaka,1986-07-08,1,4.0,0,2009-06-01
5323,6,365,1,4,KGID0005323,Chetan Kulkarni,1981-01-17,1,1.0,0,2007-06-01
5324,6,365,1,5,KGID0005324,Anitha Murthy,1995-01-15,2,,0,2020-06-01
5325,6,365,4,9,KGID0005325,Harish Desai,1975-06-26,1,,0,2003-06-01
5326,6,366,1,10,KGID0005326,Ramesh Khan,1972-09-24,1,5.0,0,1997-06-01
