VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
29616,26159,Girish Shetty,36.0,1,0
29617,26160,Suresh Achari,34.0,1,0
29618,26162,Prakash Shetty,46.0,1,0
29619,26163,Savitha Naik,,2,0
29620,26164,Praveen Hegde,,1,0
29621,26165,Santosh D'Souza,5.0,1,0
29622,26166,Anil Kulkarni,36.0,1,0
29623,26167,Girish Bhat,34.0,1,0
29624,26169,Kavitha Patil,25.0,2,0
29625,26170,Hanumantha Sheikh,41.0,1,0
29626,26171,Ayesha Naik,35.0,2,0
29627,26172,Sunitha Nayaka,33.0,2,0
29628,26172,Wilson Fernandes,5.0,1,0
29629,26173,Wilson Kumar,,1,0
29630,26173,Anthony Bhat,28.0,1,0
29631,26174,Vijay Shetty,29.0,1,0
29632,26174,Imran Shetty,,1,0
29633,26175,Unknown,,2,0
29634,26176,Bhagya Patil,21.0,2,0
29635,26177,Nagamma Nayaka,31.0,2,0
29636,26178,Kavitha Kumar,17.0,2,0
29637,26178,Manjunath Angadi,42.0,1,0
29638,26179,Suresh Shetty,37.0,1,0
29639,26179,Ramesh Gowda,19.0,1,0
29640,26180,Lokesh Biradar,,1,0
29641,26180,Santosh Kumar,33.0,1,0
29642,26181,Divya Rao,41.0,2,0
29643,26182,Anthony Swamy,45.0,1,0
29644,26182,Basavaraj Bhat,35.0,1,0
29645,26183,Abdul Murthy,27.0,1,0
29646,26184,Lakshmi Fernandes,35.0,2,0
29647,26185,Abdul Gowda,38.0,1,0
29648,26186,Nagaraj Bhat,,1,0
29649,26187,Irfan Poojari,29.0,1,0
29650,26188,Syed Kulkarni,28.0,1,0
29651,26189,Unknown,32.0,2,0
29652,26190,Srinivas Gowda,25.0,1,0
29653,26190,Naveen Kulkarni,29.0,1,0
29654,26192,Srinivas Achari,33.0,1,0
29655,26193,Divya Shetty,21.0,2,0
29656,26194,Vijay Hegde,16.0,1,0
29657,26196,Mary Shetty,11.0,2,0
29658,26197,Chetan Hegde,50.0,1,0
29659,26198,Umesh Bhat,33.0,1,0
29660,26198,Sunitha Khan,68.0,2,0
29661,26199,Irfan Swamy,,1,0
29662,26200,Chetan Khan,47.0,1,0
29663,26201,Suresh Khan,53.0,1,0
29664,26201,Pallavi Kumar,36.0,2,0
29665,26202,Ramesh Angadi,,1,0
29666,26202,Prakash Desai,28.0,1,0
29667,26203,Ayesha Swamy,,2,0
29668,26203,Shivakumar Reddy,,1,0
29669,26204,Imran Bhat,28.0,1,0
29670,26204,Asha Bhat,34.0,2,0
29671,26205,Wilson Rao,56.0,1,0
29672,26206,Pallavi Kulkarni,,2,0
29673,26207,Ayesha Nayaka,,2,0
29674,26208,Manjula Achari,38.0,2,0
29675,26209,Mahesh Desai,,1,0
29676,26210,Mary Hegde,34.0,2,0
29677,26211,Chetan Achari,47.0,1,0
29678,26212,Hanumantha Patil,33.0,1,0
29679,26212,Prakash Biradar,,1,0
29680,26213,Shobha Naik,27.0,2,0
29681,26213,Asha Sheikh,42.0,2,0
29682,26214,Ayesha Kumar,28.0,2,0
29683,26215,Selvi Pai,41.0,2,0
29684,26216,Abdul Patil,,1,0
29685,26217,Raghavendra Bhat,,1,0
29686,26218,Suresh Kulkarni,26.0,1,0
29687,26220,Divya Kulkarni,5.0,2,0
29688,26221,Anil Bhat,23.0,1,0
29689,26221,Shobha Khan,76.0,2,0
29690,26222,Mary Poojari,36.0,2,0
29691,26223,Rekha Gowda,54.0,2,0
29692,26224,Radha Fernandes,24.0,2,0
29693,26225,Asha Shetty,22.0,2,0
29694,26226,Girish Hegde,40.0,1,0
29695,26227,Ramesh Kulkarni,31.0,1,0
29696,26227,Basavaraj Biradar,38.0,1,0
29697,26227,Pallavi Khan,33.0,2,0
29698,26228,Naveen Desai,61.0,1,0
29699,26229,Kiran Sheikh,52.0,1,0
29700,26230,Mary Poojari,17.0,2,0
29701,26231,Anil Desai,55.0,1,0
29702,26232,Chetan Bhat,19.0,1,0
29703,26233,Suresh Nayaka,14.0,1,0
29704,26234,Unknown,,1,0
29705,26235,Savitha Murthy,56.0,2,0
29706,26236,Ramesh Sheikh,9.0,1,0
29707,26237,Kavitha Bhat,35.0,2,0
29708,26238,Wilson Reddy,38.0,1,0
29709,26239,Selvi Sheikh,,2,0
29710,26240,Prakash Nayaka,26.0,1,0
29711,26241,Mohammed Rao,13.0,1,0
29712,26241,Lokesh Bhat,26.0,1,0
29713,26242,Unknown,42.0,1,0
29714,26243,Shivakumar Angadi,28.0,1,0
29715,26243,Joseph Naik,64.0,1,0
29716,26244,Nagaraj Shetty,36.0,1,0
29717,26244,Mary Murthy,32.0,2,0
29718,26245,Prakash Khan,52.0,1,0
29719,26246,Syed Khan,30.0,1,0
29720,26247,Abdul Murthy,26.0,1,0
29721,26247,Mahesh Khan,5.0,1,0
29722,26248,Praveen Shetty,46.0,1,0
29723,26248,Srinivas Patil,33.0,1,0
29724,26249,Rekha Khan,26.0,2,0
29725,26251,Nagaraj Nayaka,34.0,1,0
29726,26251,Mary Murthy,,2,0
29727,26252,Ramesh Angadi,20.0,1,0
29728,26252,Irfan Rao,25.0,1,0
29729,26252,Bhagya Shetty,30.0,2,0
29730,26253,Srinivas Naik,19.0,1,0
29731,26254,Naveen D'Souza,,1,0
29732,26255,Unknown,,2,0
29733,26256,Praveen Hegde,56.0,1,0
29734,26256,Dinesh Reddy,31.0,1,0
29735,26258,Girish Murthy,49.0,1,0
29736,26259,Unknown,41.0,1,1
29737,26261,Unknown,,1,0
29738,26262,Basavaraj Rao,25.0,1,0
29739,26263,Harish Kumar,10.0,1,0
29740,26264,Basavaraj Biradar,69.0,1,0
29741,26265,Nagaraj Swamy,28.0,1,0
29742,26265,Anthony Bhat,,1,0
29743,26266,Anthony Rao,22.0,1,0
29744,26267,Santosh Fernandes,28.0,1,0
29745,26268,Irfan Khan,37.0,1,0
29746,26269,Chetan Fernandes,34.0,1,0
29747,26269,Nagaraj Biradar,58.0,1,0
29748,26270,Unknown,66.0,1,0
29749,26271,Srinivas Naik,27.0,1,0
29750,26272,Abdul Murthy,,1,0
29751,26273,Unknown,,1,0
29752,26275,Selvi Swamy,50.0,2,0
29753,26276,Irfan Pai,32.0,1,0
29754,26277,Raghavendra Banakar,45.0,1,0
29755,26277,Anthony Sheikh,36.0,1,0
29756,26279,Mohammed D'Souza,23.0,1,0
29757,26280,Nagamma Swamy,7.0,2,0
29758,26282,Deepa Banakar,25.0,2,0
29759,26283,Anthony Reddy,,1,0
29760,26284,Basavaraj Kulkarni,13.0,1,0
29761,26284,Dinesh Desai,43.0,1,0
29762,26285,Dinesh Khan,12.0,1,0
29763,26287,Dinesh Achari,46.0,1,0
29764,26288,Venkatesh Naik,21.0,1,0
29765,26289,Selvi Nayaka,,2,0
29766,26290,Anitha Nayaka,24.0,2,1
29767,26291,Joseph Angadi,44.0,1,0
29768,26292,Imran Naik,48.0,1,0
29769,26293,Venkatesh Shetty,24.0,1,0
29770,26293,Syed Sheikh,36.0,1,0
29771,26294,Mahesh Pai,29.0,1,0
29772,26295,Imran Shetty,,1,0
29773,26296,Suresh Poojari,63.0,1,0
29774,26297,Deepa Hegde,44.0,2,0
29775,26298,Unknown,,1,1
29776,26299,Kavitha Banakar,27.0,2,0
29777,26300,Ramesh Desai,42.0,1,0
29778,26301,Fathima Swamy,52.0,2,0
29779,26302,Anil D'Souza,38.0,1,0
29780,26303,Joseph Banakar,43.0,1,0
29781,26305,Unknown,,2,0
29782,26306,Abdul Pai,35.0,1,0
29783,26307,Wilson Khan,,1,0
29784,26308,Girish Angadi,41.0,1,0
29785,26308,Girish Naik,41.0,1,0
29786,26309,Girish Gowda,24.0,1,0
29787,26310,Pushpa Kulkarni,30.0,2,0
29788,26311,Bhagya Reddy,30.0,2,0
29789,26312,Unknown,60.0,2,0
29790,26313,Mahesh Naik,39.0,1,0
29791,26314,Suma Rao,40.0,2,0
29792,26315,Mohammed D'Souza,,1,0
29793,26315,Dinesh Reddy,,1,0
29794,26316,Joseph Hegde,14.0,1,0
29795,26317,Santosh Angadi,39.0,1,0
29796,26318,Anil Hegde,31.0,1,0
29797,26319,Fathima Rao,34.0,2,0
29798,26320,Hanumantha D'Souza,16.0,1,0
29799,26321,Geetha Poojari,31.0,2,0
29800,26322,Joseph Kumar,6.0,1,0
29801,26323,Divya Kulkarni,20.0,2,0
29802,26323,Wilson Poojari,17.0,1,0
29803,26324,Manjunath Banakar,26.0,1,0
29804,26325,Anitha Sheikh,29.0,2,0
29805,26327,Irfan Fernandes,30.0,1,0
29806,26328,Srinivas Bhat,31.0,1,0
29807,26329,Ramesh Murthy,27.0,1,0
29808,26330,Srinivas Hegde,,1,0
29809,26331,Deepa D'Souza,23.0,2,0
29810,26331,Mohammed Achari,,1,0
29811,26332,Lokesh Desai,33.0,1,0
29812,26333,Anthony Nayaka,7.0,1,0
29813,26334,Anitha Reddy,18.0,2,0
29814,26334,Vijay Murthy,26.0,1,0
29815,26335,Raghavendra Hegde,47.0,1,0
29816,26336,Fathima Desai,41.0,2,0
29817,26337,Manjunath Desai,45.0,1,0
29818,26337,Suresh Hegde,39.0,1,0
29819,26338,Pushpa Swamy,38.0,2,0
29820,26338,Prakash Poojari,44.0,1,0
29821,26339,Unknown,43.0,2,0
29822,26341,Santosh Sheikh,54.0,1,0
29823,26342,Mohammed Reddy,24.0,1,0
29824,26343,Joseph Naik,58.0,1,0
29825,26344,Shobha Naik,30.0,2,0
29826,26344,Manjunath Banakar,25.0,1,0
29827,26345,Lokesh Bhat,36.0,1,0
29828,26346,Vijay Nayaka,36.0,1,0
29829,26347,Manjunath Biradar,18.0,1,0
29830,26348,Manjula Pai,43.0,2,0
29831,26349,Divya Naik,42.0,2,0
29832,26350,Geetha Achari,28.0,2,0
29833,26351,Shivakumar Sheikh,17.0,1,0
29834,26351,Ramesh Murthy,28.0,1,0
29835,26352,Ramesh Desai,12.0,1,0
29836,26353,Harish Nayaka,16.0,1,0
29837,26354,Unknown,,1,0
29838,26355,Girish Reddy,28.0,1,0
29839,26355,Girish Nayaka,25.0,1,0
29840,26356,Raghavendra Banakar,36.0,1,0
29841,26357,Basavaraj Hegde,37.0,1,0
29842,26357,Shivakumar Khan,23.0,1,0
29843,26358,Suresh Banakar,20.0,1,0
29844,26359,Pallavi Rao,,2,0
29845,26360,Manjunath Rao,16.0,1,0
29846,26362,Naveen Biradar,35.0,1,0
29847,26363,Mary Biradar,30.0,2,0
29848,26364,Manjula Kumar,32.0,2,0
29849,26365,Radha Biradar,32.0,2,0
29850,26366,Mary Naik,,2,0
29851,26367,Mohammed Swamy,54.0,1,0
29852,26368,Dinesh D'Souza,37.0,1,0
29853,26368,Dinesh Patil,59.0,1,0
29854,26369,Syed Achari,43.0,1,0
29855,26370,Nagaraj Rao,21.0,1,0
29856,26371,Anil Nayaka,23.0,1,0
29857,26372,Suresh Sheikh,26.0,1,0
29858,26372,Naveen Pai,44.0,1,0
29859,26373,Srinivas Pai,35.0,1,0
29860,26374,Nagamma Khan,,2,0
29861,26375,Savitha Angadi,33.0,2,0
29862,26376,Joseph D'Souza,34.0,1,0
29863,26376,Mahesh Kulkarni,38.0,1,0
29864,26377,Savitha Reddy,31.0,2,0
29865,26378,Manjunath Patil,50.0,1,0
29866,26379,Pushpa Pai,47.0,2,0
29867,26379,Santosh Biradar,44.0,1,0
29868,26380,Asha Naik,44.0,2,0
29869,26380,Kiran Angadi,13.0,1,0
29870,26381,Sunitha Khan,32.0,2,0
29871,26382,Harish Kumar,45.0,1,0
29872,26383,Santosh Achari,36.0,1,0
29873,26383,Kavitha Swamy,35.0,2,0
29874,26384,Deepa Desai,27.0,2,0
29875,26385,Savitha D'Souza,44.0,2,0
29876,26386,Nagaraj Shetty,39.0,1,0
29877,26387,Ramesh Banakar,16.0,1,0
29878,26388,Sunitha Fernandes,45.0,2,0
29879,26389,Asha Pai,30.0,2,0
29880,26390,Dinesh Hegde,36.0,1,0
29881,26391,Asha Shetty,34.0,2,0
29882,26391,Prakash Naik,16.0,1,0
29883,26392,Hanumantha Angadi,26.0,1,0
29884,26393,Harish Khan,9.0,1,0
29885,26393,Hanumantha Reddy,,1,0
29886,26394,Girish Desai,27.0,1,0
29887,26395,Suma Kumar,35.0,2,0
29888,26395,Manjunath Poojari,20.0,1,0
29889,26396,Hanumantha Swamy,29.0,1,0
29890,26396,Anthony Naik,12.0,1,0
29891,26397,Umesh Bhat,40.0,1,0
29892,26398,Harish Gowda,29.0,1,0
29893,26399,Suresh Bhat,24.0,1,0
29894,26399,Shobha Hegde,59.0,2,0
29895,26400,Praveen D'Souza,31.0,1,0
29896,26401,Srinivas Kulkarni,29.0,1,0
29897,26403,Fathima Murthy,40.0,2,0
29898,26403,Anitha Nayaka,70.0,2,0
29899,26404,Bhagya Murthy,,2,0
29900,26405,Raghavendra Sheikh,28.0,1,0
29901,26406,Lokesh Kulkarni,22.0,1,0
29902,26406,Mary Biradar,39.0,2,0
29903,26407,Santosh Khan,39.0,1,0
29904,26408,Srinivas Fernandes,30.0,1,0
29905,26408,Joseph D'Souza,18.0,1,0
29906,26409,Pallavi Biradar,29.0,2,0
29907,26409,Sunitha Fernandes,36.0,2,0
29908,26410,Suma Kumar,53.0,2,0
29909,26411,Lokesh Biradar,56.0,1,0
29910,26412,Anthony Shetty,29.0,1,0
29911,26413,Umesh Biradar,51.0,1,0
29912,26414,Suresh Shetty,,1,0
29913,26415,Radha Fernandes,,2,0
29914,26416,Wilson Murthy,31.0,1,0
29915,26416,Manjunath Sheikh,33.0,1,0
29916,26417,Manjula Poojari,12.0,2,0
29917,26418,Syed Bhat,32.0,1,0
29918,26419,Unknown,41.0,2,0
29919,26420,Manjula Reddy,43.0,2,0
29920,26421,Girish Achari,44.0,1,0
29921,26423,Shobha Kumar,29.0,2,0
29922,26424,Girish Murthy,,1,0
29923,26424,Dinesh Biradar,16.0,1,0
29924,26425,Unknown,18.0,1,0
29925,26426,Imran Fernandes,,1,0
29926,26427,Dinesh Pai,,1,0
29927,26428,Santosh Fernandes,45.0,1,0
29928,26429,Geetha Desai,12.0,2,0
29929,26430,Harish Reddy,40.0,1,0
29930,26431,Unknown,48.0,2,0
29931,26432,Ayesha Nayaka,6.0,2,0
29932,26433,Nagaraj Swamy,38.0,1,0
29933,26434,Unknown,42.0,2,0
29934,26435,Lakshmi Reddy,24.0,2,0
29935,26436,Mary Kumar,57.0,2,0
29936,26437,Nagaraj Fernandes,43.0,1,0
29937,26437,Radha Patil,39.0,2,0
29938,26438,Abdul Nayaka,32.0,1,0
29939,26439,Anthony Murthy,17.0,1,0
29940,26440,Syed Bhat,49.0,1,0
29941,26441,Mary Naik,48.0,2,0
29942,26441,Kavitha Kulkarni,,2,0
29943,26441,Abdul Kulkarni,31.0,1,0
29944,26442,Ayesha Biradar,50.0,2,0
29945,26443,Pushpa Murthy,,2,0
29946,26444,Geetha Nayaka,,2,0
29947,26444,Santosh Poojari,22.0,1,0
29948,26445,Ramesh Sheikh,59.0,1,0
29949,26446,Harish Kumar,,1,0
29950,26447,Naveen Hegde,30.0,1,0
29951,26447,Abdul Sheikh,30.0,1,0
29952,26448,Girish D'Souza,37.0,1,0
29953,26449,Unknown,38.0,2,0
29954,26450,Girish D'Souza,5.0,1,0
29955,26451,Anil Swamy,55.0,1,0
29956,26451,Irfan Achari,,1,0
29957,26451,Anil Poojari,30.0,1,0
29958,26452,Savitha Angadi,18.0,2,0
29959,26453,Imran Fernandes,14.0,1,0
29960,26454,Santosh Bhat,5.0,1,0
29961,26455,Girish Kumar,41.0,1,0
29962,26456,Venkatesh D'Souza,20.0,1,0
29963,26457,Vijay Naik,26.0,1,0
29964,26458,Suresh Swamy,18.0,1,0
29965,26459,Asha Shetty,,2,0
29966,26460,Praveen Swamy,38.0,1,0
29967,26461,Naveen Rao,39.0,1,0
29968,26463,Geetha Khan,49.0,2,0
29969,26463,Pallavi Shetty,37.0,2,0
29970,26464,Harish Shetty,44.0,1,0
29971,26465,Dinesh Kulkarni,26.0,1,0
29972,26466,Basavaraj Khan,,1,0
29973,26466,Anitha Patil,51.0,2,0
29974,26467,Chetan Reddy,6.0,1,0
29975,26467,Suresh Biradar,30.0,1,0
29976,26468,Suresh Murthy,35.0,1,0
29977,26469,Basavaraj Murthy,47.0,1,0
29978,26470,Girish Pai,56.0,1,0
29979,26471,Prakash Kulkarni,40.0,1,0
29980,26471,Bhagya Biradar,29.0,2,0
29981,26472,Ramesh Naik,22.0,1,0
29982,26473,Deepa Swamy,43.0,2,0
29983,26474,Lokesh Swamy,,1,0
29984,26475,Wilson Sheikh,54.0,1,0
29985,26476,Basavaraj Kulkarni,44.0,1,0
29986,26477,Kavitha Pai,38.0,2,0
29987,26478,Lakshmi Rao,49.0,2,1
29988,26479,Sunitha Fernandes,36.0,2,0
29989,26479,Sunitha Sheikh,47.0,2,0
29990,26480,Unknown,44.0,1,0
29991,26481,Mohammed Nayaka,33.0,1,0
29992,26484,Wilson Desai,38.0,1,0
29993,26485,Asha Rao,39.0,2,0
29994,26486,Raghavendra Kulkarni,47.0,1,0
29995,26489,Wilson D'Souza,19.0,1,0
29996,26489,Savitha Bhat,,2,0
29997,26490,Bhagya Swamy,38.0,2,0
29998,26490,Fathima Shetty,17.0,2,0
29999,26490,Mohammed Reddy,27.0,1,0
30000,26491,Shobha Naik,49.0,2,0
30001,26492,Praveen Poojari,,1,0
30002,26493,Prakash Reddy,30.0,1,0
30003,26494,Umesh Biradar,34.0,1,0
30004,26495,Unknown,48.0,2,0
30005,26496,Anitha Biradar,36.0,2,0
30006,26497,Pallavi Fernandes,58.0,2,0
30007,26497,Divya Khan,42.0,2,0
30008,26498,Syed Khan,24.0,1,0
30009,26498,Asha Angadi,36.0,2,0
30010,26499,Pallavi Biradar,46.0,2,0
30011,26500,Suresh Bhat,44.0,1,0
30012,26500,Syed Bhat,25.0,1,0
30013,26501,Imran Murthy,40.0,1,0
30014,26503,Kavitha Pai,36.0,2,0
30015,26503,Suresh Poojari,44.0,1,0
30016,26504,Unknown,,1,0
30017,26505,Anthony Gowda,18.0,1,0
30018,26506,Anitha Kumar,27.0,2,0
30019,26507,Naveen Nayaka,36.0,1,0
30020,26508,Hanumantha Hegde,39.0,1,0
30021,26509,Santosh Fernandes,24.0,1,0
30022,26510,Srinivas Sheikh,45.0,1,0
30023,26511,Ramesh Angadi,34.0,1,0
30024,26512,Naveen Patil,19.0,1,0
30025,26512,Imran Poojari,,1,0
30026,26513,Syed Bhat,5.0,1,0
30027,26514,Irfan Reddy,,1,0
30028,26514,Vijay Biradar,26.0,1,0
30029,26515,Abdul Shetty,19.0,1,0
30030,26516,Manjunath Kulkarni,37.0,1,0
30031,26517,Naveen Poojari,18.0,1,0
30032,26517,Imran Murthy,15.0,1,0
30033,26518,Mohammed Achari,43.0,1,0
30034,26519,Raghavendra Biradar,38.0,1,0
30035,26520,Suresh Murthy,43.0,1,0
30036,26521,Ramesh Hegde,36.0,1,0
30037,26522,Prakash Swamy,,1,0
30038,26523,Geetha Pai,17.0,2,0
30039,26523,Anil Angadi,13.0,1,0
30040,26524,Suma Patil,28.0,2,0
30041,26525,Abdul Sheikh,32.0,1,0
30042,26525,Lakshmi Banakar,22.0,2,0
30043,26526,Anil D'Souza,42.0,1,0
30044,26527,Dinesh Khan,32.0,1,0
30045,26528,Asha Banakar,42.0,2,0
30046,26530,Girish Murthy,35.0,1,0
30047,26531,Savitha Kumar,31.0,2,0
30048,26532,Joseph Bhat,23.0,1,0
30049,26533,Prakash Desai,29.0,1,0
30050,26534,Girish Rao,33.0,1,0
30051,26535,Divya Gowda,15.0,2,0
30052,26536,Mary Patil,20.0,2,0
30053,26537,Asha Hegde,,2,0
30054,26538,Rekha Sheikh,34.0,2,0
30055,26538,Basavaraj Reddy,18.0,1,0
30056,26539,Wilson Bhat,14.0,1,0
30057,26540,Irfan Rao,18.0,1,0
30058,26541,Rekha Reddy,18.0,2,0
30059,26542,Ramesh Sheikh,,1,1
30060,26542,Joseph Poojari,,1,0
30061,26543,Abdul Patil,30.0,1,0
30062,26545,Pushpa Achari,24.0,2,0
30063,26546,Manjunath Fernandes,14.0,1,0
30064,26547,Raghavendra Poojari,38.0,1,0
30065,26548,Asha D'Souza,54.0,2,0
30066,26549,Pushpa Desai,32.0,2,0
30067,26550,Naveen Gowda,19.0,1,0
30068,26551,Pallavi Biradar,35.0,2,0
30069,26552,Irfan Patil,17.0,1,0
30070,26553,Vijay Hegde,19.0,1,0
30071,26553,Anil Achari,33.0,1,0
30072,26554,Unknown,,2,0
30073,26555,Shivakumar Pai,,1,0
30074,26556,Manjula Pai,37.0,2,0
30075,26557,Shobha Gowda,,2,0
30076,26557,Manjula Reddy,22.0,2,0
30077,26558,Nagaraj Pai,13.0,1,0
30078,26559,Girish Poojari,29.0,1,0
30079,26560,Unknown,35.0,1,0
30080,26561,Savitha Sheikh,32.0,2,0
30081,26562,Raghavendra Poojari,31.0,1,0
30082,26563,Unknown,40.0,1,0
30083,26564,Suma Khan,,2,0
30084,26565,Ramesh Hegde,28.0,1,0
30085,26566,Lakshmi Hegde,30.0,2,0
30086,26566,Prakash Swamy,33.0,1,0
30087,26567,Anthony Rao,,1,0
30088,26568,Divya Desai,30.0,2,0
30089,26568,Lokesh Sheikh,36.0,1,0
30090,26569,Mohammed Bhat,,1,0
30091,26570,Basavaraj Rao,19.0,1,0
30092,26571,Lakshmi Khan,31.0,2,0
30093,26572,Vijay Biradar,43.0,1,0
30094,26573,Savitha Nayaka,19.0,2,0
30095,26574,Lokesh Sheikh,27.0,1,1
30096,26576,Suma Bhat,24.0,2,0
30097,26576,Wilson Banakar,25.0,1,0
30098,26577,Unknown,16.0,1,0
30099,26578,Dinesh Naik,29.0,1,0
30100,26579,Chetan Shetty,39.0,1,0
30101,26580,Manjunath Hegde,47.0,1,0
30102,26581,Sunitha Hegde,45.0,2,0
30103,26582,Savitha Hegde,34.0,2,0
30104,26583,Nagamma Angadi,5.0,2,0
30105,26585,Mary Sheikh,38.0,2,0
30106,26586,Unknown,32.0,2,0
30107,26587,Manjunath Biradar,23.0,1,0
30108,26588,Sunitha Pai,37.0,2,0
30109,26589,Girish Fernandes,22.0,1,0
30110,26590,Sunitha Desai,27.0,2,0
30111,26591,Anitha Reddy,24.0,2,0
30112,26592,Lokesh Murthy,15.0,1,0
30113,26593,Mahesh Reddy,61.0,1,0
30114,26593,Anthony D'Souza,21.0,1,0
30115,26594,Anthony Naik,23.0,1,0
30116,26594,Syed Kulkarni,42.0,1,0
30117,26595,Anil Hegde,,1,0
30118,26596,Hanumantha Fernandes,58.0,1,0
30119,26597,Raghavendra D'Souza,45.0,1,0
30120,26597,Deepa Naik,55.0,2,0
30121,26598,Savitha Naik,49.0,2,0
30122,26599,Bhagya Shetty,39.0,2,0
30123,26600,Venkatesh Khan,18.0,1,0
30124,26600,Geetha Swamy,35.0,2,0
30125,26601,Prakash Desai,,1,0
30126,26602,Girish Fernandes,54.0,1,0
30127,26603,Anil Pai,39.0,1,0
30128,26604,Anil Shetty,16.0,1,0
30129,26605,Dinesh Bhat,9.0,1,0
30130,26606,Unknown,27.0,2,0
30131,26607,Ayesha Naik,27.0,2,0
30132,26608,Praveen Naik,33.0,1,0
30133,26610,Manjunath Swamy,25.0,1,0
30134,26611,Praveen Kulkarni,78.0,1,0
30135,26611,Lokesh Nayaka,31.0,1,0
30136,26612,Joseph Swamy,,1,0
30137,26613,Nagaraj Rao,4.0,1,0
30138,26614,Lokesh Bhat,34.0,1,0
30139,26615,Unknown,,1,0
30140,26616,Suresh Biradar,29.0,1,0
30141,26618,Umesh Rao,25.0,1,0
30142,26619,Geetha Desai,33.0,2,0
30143,26620,Suma Murthy,28.0,2,0
30144,26621,Raghavendra Banakar,,1,0
30145,26622,Suresh Sheikh,36.0,1,0
30146,26622,Pallavi Kulkarni,35.0,2,0
30147,26623,Raghavendra Achari,41.0,1,0
30148,26624,Joseph Biradar,16.0,1,0
30149,26624,Savitha Sheikh,31.0,2,0
30150,26625,Prakash Nayaka,16.0,1,0
30151,26626,Suma Sheikh,61.0,2,0
30152,26627,Nagamma Achari,21.0,2,0
30153,26628,Santosh Gowda,47.0,1,0
30154,26630,Chetan Kulkarni,,1,0
30155,26630,Kiran Banakar,27.0,1,0
30156,26631,Lokesh Kulkarni,21.0,1,0
30157,26632,Vijay Kulkarni,22.0,1,0
30158,26633,Irfan Naik,28.0,1,0
30159,26634,Deepa Rao,13.0,2,0
30160,26634,Anil Patil,,1,0
30161,26634,Imran Gowda,38.0,1,0
30162,26635,Geetha Patil,43.0,2,0
30163,26637,Kavitha D'Souza,12.0,2,0
30164,26637,Lakshmi Nayaka,45.0,2,0
30165,26638,Vijay Pai,,1,0
30166,26639,Kavitha Nayaka,43.0,2,0
30167,26640,Girish Rao,32.0,1,0
30168,26640,Raghavendra Hegde,24.0,1,0
30169,26641,Syed Sheikh,45.0,1,0
30170,26642,Wilson Kulkarni,26.0,1,0
30171,26643,Abdul Swamy,46.0,1,0
30172,26644,Lakshmi Achari,,2,0
30173,26645,Suresh Angadi,37.0,1,0
30174,26645,Girish Pai,42.0,1,0
30175,26646,Manjula Biradar,40.0,2,0
30176,26646,Asha Shetty,11.0,2,0
30177,26647,Unknown,45.0,2,0
30178,26648,Anitha Pai,18.0,2,0
30179,26649,Joseph Gowda,,1,0
30180,26650,Ayesha Kulkarni,27.0,2,0
30181,26651,Suresh Kulkarni,,1,0
30182,26652,Irfan Naik,29.0,1,0
30183,26653,Selvi Khan,49.0,2,0
30184,26654,Suresh Hegde,26.0,1,0
30185,26655,Rekha Angadi,30.0,2,0
30186,26655,Manjula Fernandes,47.0,2,0
30187,26657,Mary Naik,34.0,2,0
30188,26659,Srinivas Bhat,17.0,1,0
30189,26659,Deepa Banakar,69.0,2,0
30190,26660,Radha Rao,24.0,2,0
30191,26662,Suresh Desai,5.0,1,0
30192,26663,Ramesh Gowda,16.0,1,0
30193,26663,Wilson Banakar,18.0,1,0
30194,26664,Srinivas Fernandes,45.0,1,0
30195,26665,Srinivas Shetty,42.0,1,0
30196,26665,Sunitha Gowda,24.0,2,0
30197,26666,Unknown,42.0,1,0
30198,26667,Kiran Shetty,29.0,1,0
30199,26668,Unknown,48.0,1,0
30200,26669,Abdul Murthy,,1,0
30201,26670,Suma Hegde,38.0,2,0
30202,26670,Naveen Biradar,16.0,1,0
30203,26671,Anil Swamy,22.0,1,0
30204,26672,Sunitha Sheikh,42.0,2,0
30205,26673,Lakshmi Gowda,35.0,2,0
30206,26673,Suresh D'Souza,41.0,1,0
30207,26674,Dinesh Banakar,26.0,1,0
30208,26675,Nagamma Gowda,43.0,2,0
30209,26677,Pushpa Swamy,,2,0
30210,26678,Nagamma Kulkarni,36.0,2,0
30211,26679,Mohammed Kulkarni,20.0,1,0
30212,26680,Selvi Pai,38.0,2,0
30213,26681,Hanumantha Fernandes,29.0,1,0
30214,26681,Kiran Patil,57.0,1,0
30215,26682,Unknown,31.0,1,0
30216,26683,Asha Murthy,55.0,2,0
30217,26683,Lakshmi Banakar,36.0,2,0
30218,26684,Prakash Poojari,,1,0
30219,26685,Ayesha Sheikh,5.0,2,0
30220,26686,Raghavendra Nayaka,28.0,1,0
30221,26687,Selvi Biradar,19.0,2,0
30222,26688,Mahesh Banakar,42.0,1,0
30223,26688,Pushpa Banakar,40.0,2,0
30224,26689,Syed Gowda,51.0,1,0
30225,26690,Umesh Kumar,24.0,1,0
30226,26691,Anil D'Souza,15.0,1,0
30227,26692,Mahesh Swamy,24.0,1,0
30228,26693,Praveen Poojari,,1,0
30229,26693,Irfan D'Souza,52.0,1,0
30230,26694,Dinesh Shetty,27.0,1,0
30231,26695,Pushpa Khan,57.0,2,0
